LAMMPS data file via write_data, version 2 Aug 2023, timestep = 200006, units = real

83 atoms
4 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 15.9994
2 1.00794
3 15.9994
4 15.9994

Atoms # charge

26 1 0.001145676992316796 -0.047186 -4.087247 -0.613747 0 0 0
29 1 0.001513411693099417 -0.16724 -3.561632 -1.965461 0 0 0
39 1 0.001796810320570184 -1.327095 -2.882584 -2.35126 0 0 0
46 1 0.001196902912427758 -2.298065 -3.204601 -0.099515 0 0 0
48 1 0.001219389697726427 -2.415149 -2.700955 -1.400563 0 0 0
49 1 0.0008486299047422638 -1.226874 -1.673216 -3.154531 0 0 0
55 1 -0.00123483829426331 -2.991473 -1.383851 -1.622024 0 0 0
56 1 -0.001823499140584883 -2.250305 -0.749007 -2.702215 0 0 0
60 1 -0.002886626856948793 -3.433905 -0.621621 -0.534234 0 0 0
5 1 0.001115419059022932 3.061536 -2.347186 -0.994117 0 0 0
6 1 -0.002526053576285298 3.52891 -0.044316 -0.915537 0 0 0
11 1 0.001270658713762474 2.067317 -3.289524 -1.274682 0 0 0
12 1 -0.0004454323362415788 3.162502 -1.138136 -1.796826 0 0 0
17 1 0.001076287579066762 1.33369 -3.91928 -0.186634 0 0 0
20 1 0.001311268437071356 1.13794 -3.062217 -2.371681 0 0 0
21 1 -0.0006567701437339424 2.259903 -0.909713 -2.839332 0 0 0
30 1 0.001093730897022506 1.232515 -1.894363 -3.1382 0 0 0
40 1 -0.0001385878272666397 0.026716 -1.180892 -3.529206 0 0 0
42 1 0.003481585360121506 -0.337138 2.274454 -2.120661 0 0 0
50 1 -0.003763519706700462 -0.665071 1.141233 -3.003153 0 0 0
51 1 0.003816694196944154 -1.514065 2.470962 -1.24894 0 0 0
57 1 -0.004606446011438635 -1.967375 0.618334 -2.636859 0 0 0
58 1 0.0009822252570486703 -2.443527 1.400995 -1.523749 0 0 0
59 1 0.002769291891368167 -3.16361 0.805672 -0.48959 0 0 0
72 1 0.5507169918179973 -0.375757 5.201464 -0.774825 0 0 0
73 2 0.1757007649660096 -3.622706 6.464331 -2.595586 0 0 0
74 3 -0.5148611272190385 -1.546 5.771784 -1.082412 0 0 0
75 2 0.153221065249024 -1.127357 6.338936 -3.033901 0 0 0
13 1 0.002812202636601306 2.965255 1.218883 -1.11221 0 0 0
22 1 0.001263223141563748 2.009347 1.465063 -2.175269 0 0 0
24 1 0.02760784451467338 1.419561 2.825635 -0.343398 0 0 0
31 1 -0.001866823549237867 1.680263 0.413826 -3.031673 0 0 0
32 1 0.02295195510317104 1.007263 2.433367 -1.70273 0 0 0
41 1 -0.002010839089486849 0.306923 0.247335 -3.456357 0 0 0
76 3 -0.461578897794784 0.675863 5.47844 -1.284847 0 0 0
77 1 0.04110559190515561 -1.533959 6.784155 -2.111602 0 0 0
78 1 -0.3334250202585571 -2.951873 7.282875 -2.292243 0 0 0
79 2 0.1233334403640338 -2.977084 8.058692 -3.073539 0 0 0
80 2 0.1787885519921044 -3.339963 7.718749 -1.358596 0 0 0
81 2 0.1591920503309462 -0.84376 7.587093 -1.805682 0 0 0
27 1 0.001412190290872799 -0.793056 -3.546952 1.68045 0 0 0
28 1 0.001208063614430301 -0.084585 -1.37201 3.382643 0 0 0
36 1 0.001280020986899569 -1.089938 -3.90896 0.301612 0 0 0
37 1 0.00073938712627835 -1.812549 -2.611393 2.129104 0 0 0
38 1 -0.001101047313362927 -1.459575 -1.539572 2.957509 0 0 0
45 1 0.00189116929503956 -2.013095 -0.214793 2.716892 0 0 0
47 1 -0.0002759192394526447 -2.746617 -2.406422 1.031655 0 0 0
53 1 0.001620301627425776 -2.917327 -0.030678 1.676988 0 0 0
54 1 -0.0020337938453776 -3.296556 -1.140956 0.816219 0 0 0
1 1 0.00100039015722711 3.363854 -1.995844 0.386459 0 0 0
2 1 -0.0008812449621951671 3.660554 -0.572846 0.435208 0 0 0
4 1 0.001926771898767207 2.655787 -2.600086 1.432415 0 0 0
8 1 -4.783137957729139e-05 2.492194 -0.434311 2.605634 0 0 0
9 1 0.001382698592276695 1.619453 -3.57839 1.139658 0 0 0
10 1 0.00133824471585256 2.209619 -1.800973 2.563427 0 0 0
18 1 0.001781970006712499 0.534464 -3.385678 2.091434 0 0 0
19 1 0.001541689180641119 0.894996 -2.280442 2.965856 0 0 0
34 1 0.004659046197421983 -0.886608 1.966507 2.189294 0 0 0
35 1 -0.003368020970623602 -0.98028 0.783077 2.961078 0 0 0
43 1 0.04421343789238925 -1.50375 3.040894 0.03062 0 0 0
44 1 0.02465087179515919 -1.90782 2.183832 1.143313 0 0 0
52 1 0.00994238569618637 -2.837315 1.169094 0.878878 0 0 0
62 1 -0.3270685978937066 -0.025016 6.079206 4.378864 0 0 0
66 3 -0.5237667779680676 -0.093766 5.861213 1.938007 0 0 0
67 2 0.1831869498221689 -0.708809 5.238552 4.56885 0 0 0
68 1 0.55368977341013 -1.065935 5.013853 1.583048 0 0 0
69 1 -0.1060255825162418 -0.593688 4.181992 0.364946 0 0 0
70 3 -0.4738287347719843 -2.143676 4.933899 2.108533 0 0 0
3 1 -0.001694632593527721 3.240833 0.192357 1.52993 0 0 0
7 1 0.0006023576515968368 2.686342 1.51935 1.319245 0 0 0
14 1 -0.005311995384600761 1.58281 1.709176 2.246153 0 0 0
15 1 0.004939885273783966 2.552078 2.008335 0.021757 0 0 0
16 1 -0.006143627672663625 1.465762 0.505387 3.032648 0 0 0
23 1 -0.009716105792715368 0.467253 2.477216 1.878008 0 0 0
25 1 -0.004532777888317449 0.201739 0.05572 3.399696 0 0 0
33 1 0.03980025451711834 0.575612 3.295831 0.669034 0 0 0
61 2 0.1773211621661622 1.010789 5.705936 4.394389 0 0 0
63 2 0.1980896630802355 -0.14197 6.807105 5.19798 0 0 0
65 1 0.05652346351561932 -0.341423 6.748468 3.052679 0 0 0
