# Time-averaged data for fix msdoutX
# TimeStep c_msdO[2]
100 0.164707
200 0.164382
300 0.163786
400 0.162833
500 0.161387
600 0.159348
700 0.156863
800 0.154511
900 0.153457
1000 0.155887
1100 0.165476
1200 0.187261
1300 0.224455
1400 0.273013
1500 0.322656
1600 0.365359
1700 0.399962
1800 0.430153
1900 0.459879
2000 0.491106
2100 0.524334
2200 0.55994
2300 0.598733
2400 0.642144
2500 0.694377
2600 0.766282
2700 0.87192
2800 1.00901
2900 1.15477
3000 1.2899
3100 1.40775
3200 1.50849
3300 1.59614
3400 1.67584
3500 1.75166
3600 1.82668
3700 1.90373
3800 1.98572
3900 2.07607
4000 2.17941
4100 2.30222
4200 2.45425
4300 2.64894
4400 2.89442
4500 3.17304
4600 3.43857
4700 3.64521
4800 3.77839
4900 3.86304
5000 3.92688
5100 3.98232
5200 4.03355
5300 4.08258
5400 4.13154
5500 4.18248
5600 4.23729
5700 4.29822
5800 4.36845
5900 4.4528
6000 4.55989
6100 4.70292
6200 4.89562
6300 5.14574
6400 5.44942
6500 5.79045
6600 6.146
6700 6.49366
6800 6.81771
6900 7.11184
7000 7.37742
7100 7.62
7200 7.84609
7300 8.06231
7400 8.27521
7500 8.49147
7600 8.71829
7700 8.96457
7800 9.24241
7900 9.56566
8000 9.94342
8100 10.3676
8200 10.806
8300 11.2122
8400 11.5503
8500 11.8108
8600 12.0026
8700 12.1358
8800 12.2153
8900 12.2422
9000 12.2206
9100 12.1648
9200 12.0969
9300 12.0337
9400 11.968
9500 11.8738
9600 11.7256
9700 11.5113
9800 11.234
9900 10.9086
10000 10.5575
10100 10.2057
10200 9.8749
10300 9.57917
10400 9.32706
10500 9.12301
10600 8.96915
10700 8.8682
10800 8.824
10900 8.84099
11000 8.92027
11100 9.05078
11200 9.20169
11300 9.32753
11400 9.38606
11500 9.34728
11600 9.2207
11700 9.03618
11800 8.82348
11900 8.59639
12000 8.37349
12100 8.17571
12200 8.02074
12300 7.91793
12400 7.86985
12500 7.87485
12600 7.92919
12700 8.0289
12800 8.17181
12900 8.3591
13000 8.59655
13100 8.89298
13200 9.25103
13300 9.65718
13400 10.0802
13500 10.4765
13600 10.8019
13700 11.0261
13800 11.1417
13900 11.1612
14000 11.1036
14100 10.988
14200 10.8333
14300 10.6572
14400 10.4784
14500 10.3133
14600 10.1753
14700 10.0739
14800 10.0172
14900 10.0122
15000 10.0661
15100 10.1805
15200 10.3455
15300 10.5354
15400 10.7163
15500 10.8584
15600 10.9402
15700 10.9483
15800 10.8733
15900 10.7085
16000 10.4506
16100 10.106
16200 9.6974
16300 9.26401
16400 8.85471
16500 8.51807
16600 8.28898
16700 8.1794
16800 8.17811
16900 8.25627
17000 8.38082
17100 8.52912
17200 8.69391
17300 8.87736
17400 9.08431
17500 9.3184
17600 9.58009
17700 9.86364
17800 10.1559
17900 10.4374
18000 10.6837
18100 10.8714
18200 10.9813
18300 11.0021
18400 10.9377
18500 10.8167
18600 10.6823
18700 10.5658
18800 10.474
18900 10.3946
19000 10.3074
19100 10.1967
19200 10.0527
19300 9.86923
19400 9.6441
19500 9.37606
19600 9.06473
19700 8.70106
19800 8.24798
19900 7.64982
20000 6.98592
20100 6.48158
20200 6.21476
20300 6.12707
20400 6.16581
20500 6.29745
20600 6.49333
20700 6.73034
20800 6.9923
20900 7.27001
21000 7.56028
21100 7.86433
21200 8.18788
21300 8.54354
21400 8.95486
21500 9.45374
