# Time-averaged data for fix msdoutY
# TimeStep c_msdO[3]
100 16.3218
200 16.2704
300 16.1758
400 16.0229
500 15.7871
600 15.4452
700 15.0002
800 14.4921
900 13.988
1000 13.5731
1100 13.3378
1200 13.345
1300 13.5704
1400 13.9145
1500 14.2606
1600 14.5479
1700 14.7864
1800 15.0208
1900 15.2859
2000 15.5907
2100 15.9267
2200 16.2824
2300 16.6503
2400 17.0331
2500 17.4594
2600 18.0043
2700 18.7597
2800 19.7259
2900 20.7911
3000 21.82
3100 22.7179
3200 23.4574
3300 24.0574
3400 24.5502
3500 24.9641
3600 25.3186
3700 25.6259
3800 25.8955
3900 26.1357
4000 26.351
4100 26.5424
4200 26.7117
4300 26.8578
4400 26.9684
4500 27.0298
4600 27.0522
4700 27.0507
4800 27.0245
4900 26.9696
5000 26.8797
5100 26.7471
5200 26.5649
5300 26.3262
5400 26.0241
5500 25.6531
5600 25.2109
5700 24.7041
5800 24.1577
5900 23.6225
6000 23.1741
6100 22.8975
6200 22.8574
6300 23.0694
6400 23.4906
6500 24.0355
6600 24.6111
6700 25.1433
6800 25.5889
6900 25.9341
7000 26.1838
7100 26.3493
7200 26.4393
7300 26.4602
7400 26.417
7500 26.3119
7600 26.1435
7700 25.9063
7800 25.5918
7900 25.1915
8000 24.7065
8100 24.1635
8200 23.6227
8300 23.1584
8400 22.8158
8500 22.5989
8600 22.4933
8700 22.4839
8800 22.5575
8900 22.7001
9000 22.8964
9100 23.1319
9200 23.3983
9300 23.6991
9400 24.0479
9500 24.4594
9600 24.9357
9700 25.4643
9800 26.0243
9900 26.5918
10000 27.1436
10100 27.6579
10200 28.1171
10300 28.5085
10400 28.8256
10500 29.0661
10600 29.2296
10700 29.3159
10800 29.3244
10900 29.2563
11000 29.1206
11100 28.9439
11200 28.7729
11300 28.6637
11400 28.6596
11500 28.78
11600 29.0076
11700 29.3071
11800 29.6415
11900 29.9839
12000 30.3051
12100 30.578
12200 30.782
12300 30.9058
12400 30.9454
12500 30.9026
12600 30.7809
12700 30.5858
12800 30.32
12900 29.9789
13000 29.5493
13100 29.0137
13200 28.3698
13300 27.6548
13400 26.9528
13500 26.3663
13600 25.9634
13700 25.7436
13800 25.6585
13900 25.6566
14000 25.7024
14100 25.7749
14200 25.8627
14300 25.9578
14400 26.0541
14500 26.1476
14600 26.2358
14700 26.3168
14800 26.3894
14900 26.4516
15000 26.5015
15100 26.5361
15200 26.5536
15300 26.5554
15400 26.5458
15500 26.5296
15600 26.5101
15700 26.4881
15800 26.4605
15900 26.4226
16000 26.3655
16100 26.2788
16200 26.1575
16300 26.0103
16400 25.8625
16500 25.743
16600 25.666
16700 25.6254
16800 25.6046
16900 25.5885
17000 25.5704
17100 25.551
17200 25.534
17300 25.524
17400 25.5263
17500 25.5467
17600 25.5916
17700 25.6684
17800 25.7843
17900 25.9454
18000 26.1572
18100 26.4214
18200 26.7346
18300 27.0885
18400 27.466
18500 27.8383
18600 28.1701
18700 28.4354
18800 28.6277
18900 28.7582
19000 28.8473
19100 28.9132
19200 28.9691
19300 29.0233
19400 29.081
19500 29.1441
19600 29.2126
19700 29.2856
19800 29.3663
19900 29.4615
20000 29.565
20100 29.6675
20200 29.8044
20300 30.0401
20400 30.4174
20500 30.9235
20600 31.504
20700 32.1003
20800 32.6714
20900 33.198
21000 33.6785
21100 34.122
21200 34.5422
21300 34.9547
21400 35.3715
21500 35.7944
21600 36.2013
21700 36.556
21800 36.8542
21900 37.1461
22000 37.4724
22100 37.8258
22200 38.2003
22300 38.6135
22400 39.0987
22500 39.6928
22600 40.4159
22700 41.2483
22800 42.1371
22900 43.0222
23000 43.8617
23100 44.6339
23200 45.3302
23300 45.9474
23400 46.481
23500 46.9234
23600 47.2629
23700 47.4877
23800 47.5892
23900 47.5647
24000 47.4211
24100 47.1821
24200 46.8898
24300 46.5822
24400 46.2693
24500 45.9428
24600 45.5946
24700 45.2236
24800 44.8347
24900 44.4382
25000 44.0499
25100 43.6927
25200 43.4076
25300 43.3089
25400 43.5459
25500 44.2643
25600 45.4758
25700 46.9746
25800 48.4507
25900 49.7264
26000 50.7451
26100 51.5044
26200 52.0171
26300 52.2962
26400 52.3505
26500 52.1826
26600 51.7919
26700 51.1799
26800 50.3563
26900 49.3495
27000 48.2208
27100 47.0726
27200 46.0364
27300 45.2273
27400 44.6857
27500 44.3811
27600 44.2607
27700 44.2793
27800 44.4023
27900 44.598
28000 44.8366
28100 45.0909
28200 45.3361
28300 45.5488
28400 45.7004
28500 45.7446
28600 45.6197
28700 45.2827
28800 44.7385
28900 44.0245
29000 43.1825
29100 42.2449
29200 41.2327
29300 40.1597
29400 39.0371
29500 37.8771
29600 36.6961
29700 35.5152
29800 34.3602
29900 33.2576
30000 32.2336
30100 31.3153
30200 30.5317
30300 29.9007
30400 29.4072
30500 29.0072
30600 28.6542
30700 28.3143
30800 27.9657
30900 27.5941
31000 27.1884
31100 26.7392
31200 26.237
31300 25.674
31400 25.0472
31500 24.3619
31600 23.6356
31700 22.8964
31800 22.1779
31900 21.5114
32000 20.9209
32100 20.4218
32200 20.0204
32300 19.7152
32400 19.4995
32500 19.3629
32600 19.2939
32700 19.2812
32800 19.3151
32900 19.3877
33000 19.4924
33100 19.6234
33200 19.7748
33300 19.9424
33400 20.1242
33500 20.3209
33600 20.5351
33700 20.7711
33800 21.0347
33900 21.3325
34000 21.6728
34100 22.0655
34200 22.5225
34300 23.0584
34400 23.6897
34500 24.4303
34600 25.282
34700 26.2229
34800 27.2014
34900 28.1468
35000 28.9895
35100 29.6796
35200 30.1959
35300 30.5445
35400 30.7491
35500 30.8363
35600 30.8277
35700 30.7369
35800 30.5713
35900 30.3331
36000 30.0187
36100 29.6126
36200 29.0779
36300 28.3538
36400 27.4064
36500 26.3167
36600 25.2897
36700 24.5351
36800 24.1189
36900 23.9453
37000 23.9172
37100 23.9587
37200 24.0128
37300 24.0495
37400 24.0546
37500 24.0203
37600 23.9405
37700 23.8088
37800 23.6175
37900 23.3574
38000 23.0187
38100 22.596
38200 22.098
38300 21.5566
38400 21.0259
38500 20.5625
38600 20.205
38700 19.9694
38800 19.8535
38900 19.8381
39000 19.8904
39100 19.9828
39200 20.1053
39300 20.256
39400 20.4332
39500 20.6349
39600 20.861
39700 21.1149
39800 21.4044
39900 21.7414
40000 22.1404
40100 22.6144
40200 23.1687
40300 23.7951
40400 24.4673
40500 25.1505
40600 25.819
40700 26.4637
40800 27.0876
40900 27.6985
41000 28.2968
41100 28.8678
41200 29.3822
41300 29.8067
41400 30.12
41500 30.3194
41600 30.4123
41700 30.4059
41800 30.3013
41900 30.0905
42000 29.7525
42100 29.2506
42200 28.5412
42300 27.6076
42400 26.5013
42500 25.3367
42600 24.2404
42700 23.2795
42800 22.4822
42900 21.8734
43000 21.4646
43100 21.2062
43200 21.0286
43300 20.8913
43400 20.77
43500 20.6517
43600 20.5284
43700 20.3939
43800 20.2436
43900 20.0742
44000 19.8846
44100 19.6758
44200 19.451
44300 19.2111
44400 18.9696
44500 18.8758
44600 19.217
44700 20.1341
44800 21.4637
44900 22.8305
45000 23.9768
45100 24.8728
45200 25.5724
45300 26.1249
45400 26.5621
45500 26.905
45600 27.1676
45700 27.3589
45800 27.4835
45900 27.5418
46000 27.5332
46100 27.4659
46200 27.3699
46300 27.2924
46400 27.279
46500 27.3716
46600 27.6206
46700 28.0297
46800 28.5007
46900 28.9433
47000 29.3106
47100 29.5722
47200 29.7127
47300 29.742
47400 29.6829
47500 29.5486
47600 29.3369
47700 29.0373
47800 28.6393
47900 28.1357
48000 27.5259
48100 26.8202
48200 26.0446
48300 25.239
48400 24.4527
48500 23.7489
48600 23.1731
48700 22.7369
48800 22.4156
48900 22.1758
49000 21.9898
49100 21.8345
49200 21.6982
49300 21.5766
49400 21.4659
49500 21.3606
49600 21.2541
49700 21.1406
49800 21.0161
49900 20.8806
50000 20.7413
50100 20.6148
50200 20.5271
50300 20.5109
50400 20.5999
50500 20.8216
50600 21.191
50700 21.7041
50800 22.3429
50900 23.0801
51000 23.8743
51100 24.6692
51200 25.4069
51300 26.0465
51400 26.5681
51500 26.968
51600 27.2516
51700 27.4281
51800 27.5056
51900 27.4876
52000 27.3687
52100 27.1302
52200 26.7452
52300 26.2055
52400 25.5574
52500 24.9139
52600 24.3733
52700 23.9581
52800 23.6642
52900 23.4738
53000 23.3534
53100 23.2659
53200 23.1814
53300 23.08
53400 22.95
53500 22.7846
53600 22.5794
53700 22.3299
53800 22.0277
53900 21.6496
54000 21.1457
54100 20.4525
54200 19.5589
54300 18.5797
54400 17.7183
54500 17.1383
54600 16.905
54700 16.9985
54800 17.2886
54900 17.6218
55000 17.9174
55100 18.1638
55200 18.3738
55300 18.5605
55400 18.7337
55500 18.9017
55600 19.0736
55700 19.2612
55800 19.4807
55900 19.7542
56000 20.1084
56100 20.5709
56200 21.1615
56300 21.9001
56400 22.7808
56500 23.7275
56600 24.5909
56700 25.2364
56800 25.6489
56900 25.91
57000 26.0815
57100 26.1855
57200 26.2261
57300 26.1998
57400 26.098
57500 25.9058
57600 25.6009
57700 25.158
57800 24.5609
57900 23.8177
58000 22.968
58100 22.0779
58200 21.2251
58300 20.4749
58400 19.8634
58500 19.3929
58600 19.0398
58700 18.7681
58800 18.5423
58900 18.3374
59000 18.139
59100 17.9378
59200 17.7255
59300 17.4903
59400 17.2076
59500 16.8256
59600 16.2688
59700 15.5064
59800 14.6165
59900 13.7435
60000 13.0135
60100 12.4809
60200 12.1351
60300 11.9416
60400 11.8685
60500 11.8867
60600 11.9687
60700 12.0934
60800 12.2444
60900 12.4109
61000 12.5869
61100 12.7704
61200 12.9642
61300 13.1771
61400 13.4245
61500 13.7238
61600 14.0802
61700 14.4692
61800 14.8488
61900 15.2073
62000 15.5717
62100 15.9652
62200 16.3924
62300 16.851
62400 17.3372
62500 17.844
62600 18.3641
62700 18.8926
62800 19.4291
62900 19.9801
63000 20.562
