# Time-averaged data for fix msdout
# TimeStep c_msdO[1]
100 10.3463
200 10.2038
300 9.94368
400 9.5535
500 9.02553
600 8.37514
700 7.65592
800 6.95091
900 6.34132
1000 5.87787
1100 5.56122
1200 5.3447
1300 5.17682
1400 5.02811
1500 4.88616
1600 4.74726
1700 4.61277
1800 4.4871
1900 4.37536
2000 4.28087
2100 4.20267
2200 4.13465
2300 4.06779
2400 3.99215
2500 3.89939
2600 3.78352
2700 3.6421
2800 3.47697
2900 3.29358
3000 3.09831
3100 2.89545
3200 2.68335
3300 2.45241
3400 2.18857
3500 1.88803
3600 1.57203
3700 1.27955
3800 1.04229
3900 0.86893
4000 0.749434
4100 0.668028
4200 0.611689
4300 0.572096
4400 0.544646
4500 0.5271
4600 0.518799
4700 0.520147
4800 0.532674
4900 0.564128
5000 0.629313
5100 0.750188
5200 0.944981
5300 1.19123
5400 1.45166
5500 1.67724
5600 1.78473
5700 1.72218
5800 1.53721
5900 1.32933
6000 1.15283
6100 1.00667
6200 0.887487
6300 0.792155
6400 0.717905
6500 0.66345
6600 0.62909
6700 0.616298
6800 0.628307
6900 0.655862
7000 0.66358
7100 0.624207
7200 0.561295
7300 0.52438
7400 0.529311
7500 0.561894
7600 0.611855
7700 0.672203
7800 0.7393
7900 0.813283
8000 0.895256
8100 0.987743
8200 1.09446
8300 1.22051
8400 1.37359
8500 1.56563
8600 1.81417
8700 2.14151
8800 2.56343
8900 3.06086
9000 3.52611
9100 3.80015
9200 3.84494
9300 3.74351
9400 3.58954
9500 3.43947
9600 3.30012
9700 3.17222
9800 3.05744
9900 2.95724
10000 2.87283
10100 2.80567
10200 2.75736
10300 2.72909
10400 2.72099
10500 2.73259
10600 2.76
10700 2.79511
10800 2.82707
10900 2.84469
11000 2.83841
11100 2.80073
11200 2.727
11300 2.61616
11400 2.4679
11500 2.28372
11600 2.06619
11700 1.81893
11800 1.54723
11900 1.26107
12000 0.977885
12100 0.722365
12200 0.518732
12300 0.3779
12400 0.29149
12500 0.241
12600 0.211043
12700 0.193137
12800 0.183648
12900 0.18163
13000 0.1876
13100 0.20357
13200 0.234118
13300 0.288422
13400 0.384773
13500 0.54794
13600 0.79774
13700 1.13684
13800 1.51945
13900 1.87296
14000 2.14882
14100 2.274
14200 2.21001
14300 2.00557
14400 1.76317
14500 1.54459
14600 1.35231
14700 1.18538
14800 1.04184
14900 0.919286
15000 0.8151
15100 0.726869
15200 0.653477
15300 0.596457
15400 0.559983
15500 0.550515
15600 0.575395
15700 0.640656
15800 0.749846
15900 0.905262
16000 1.10675
16100 1.34542
16200 1.59717
16300 1.8304
16400 2.02638
16500 2.18584
16600 2.31807
16700 2.43203
16800 2.53454
16900 2.63123
17000 2.72746
17100 2.82906
17200 2.94435
17300 3.08589
17400 3.27133
17500 3.51674
17600 3.80845
17700 4.08241
17800 4.28991
17900 4.41479
18000 4.44034
18100 4.38639
18200 4.28984
18300 4.17176
18400 4.04211
18500 3.90664
18600 3.76844
18700 3.62812
18800 3.48344
18900 3.32967
19000 3.16017
19100 2.96648
19200 2.74101
19300 2.48576
19400 2.2216
19500 1.9734
19600 1.75412
