# Time-averaged data for fix msdoutY
# TimeStep c_msdO[3]
100 18.5635
200 18.5349
300 18.4853
400 18.4126
500 18.3154
600 18.201
700 18.0955
800 18.0398
900 18.0724
1000 18.2156
1100 18.4676
1200 18.8019
1300 19.1763
1400 19.5457
1500 19.8731
1600 20.1324
1700 20.3069
1800 20.3869
1900 20.3682
2000 20.25
2100 20.0364
2200 19.7381
2300 19.3721
2400 18.9693
2500 18.5781
2600 18.2497
2700 17.9962
2800 17.7873
2900 17.5949
3000 17.4065
3100 17.2198
3200 17.0373
3300 16.8637
3400 16.6992
3500 16.543
3600 16.3913
3700 16.2384
3800 16.0797
3900 15.9139
4000 15.7418
4100 15.5671
4200 15.3981
4300 15.242
4400 15.1059
4500 14.99
4600 14.8881
4700 14.7856
4800 14.6487
4900 14.4198
5000 14.0616
5100 13.5929
5200 13.0879
5300 12.625
5400 12.2451
5500 11.9552
5600 11.7491
5700 11.6206
5800 11.5644
5900 11.5782
6000 11.6616
6100 11.8158
6200 12.0434
6300 12.3481
6400 12.7309
6500 13.1847
6600 13.6907
6700 14.2128
6800 14.7021
6900 15.1175
7000 15.4424
7100 15.6871
7200 15.8749
7300 16.0283
7400 16.1642
7500 16.2932
7600 16.4209
7700 16.5491
7800 16.6756
7900 16.7931
8000 16.8843
8100 16.9214
8200 16.8823
8300 16.7671
8400 16.5951
8500 16.3886
8600 16.1624
8700 15.9231
8800 15.6722
8900 15.4093
9000 15.135
9100 14.8515
9200 14.5652
9300 14.2889
9400 14.0391
9500 13.8323
9600 13.6782
9700 13.5759
9800 13.5137
9900 13.4772
10000 13.4516
10100 13.4293
10200 13.4089
10300 13.3926
10400 13.3834
10500 13.3894
10600 13.4216
10700 13.4946
10800 13.628
10900 13.8478
11000 14.1814
11100 14.6464
11200 15.235
11300 15.9161
11400 16.6408
11500 17.3451
11600 17.9565
11700 18.4141
11800 18.6926
11900 18.8056
12000 18.785
12100 18.6602
12200 18.4529
12300 18.1844
12400 17.8747
12500 17.5401
12600 17.1938
12700 16.8432
12800 16.4883
12900 16.1182
13000 15.7171
13100 15.2847
13200 14.8493
13300 14.4488
13400 14.0972
13500 13.7834
13600 13.4931
13700 13.2214
13800 12.9714
13900 12.7544
14000 12.5843
14100 12.4741
14200 12.436
14300 12.4818
14400 12.6158
14500 12.8253
14600 13.0759
14700 13.3225
14800 13.5423
14900 13.738
15000 13.9199
15100 14.0952
15200 14.2676
15300 14.4396
15400 14.6128
15500 14.7914
15600 14.9824
15700 15.2014
15800 15.4732
15900 15.8235
16000 16.262
16100 16.7734
16200 17.3119
16300 17.8067
16400 18.1961
16500 18.4506
16600 18.5668
16700 18.5518
16800 18.4143
16900 18.1622
17000 17.8041
17100 17.3512
17200 16.8186
17300 16.2308
17400 15.6295
17500 15.0678
17600 14.5942
17700 14.2319
17800 13.9734
17900 13.7929
18000 13.6625
18100 13.5627
18200 13.4853
18300 13.4307
18400 13.4038
18500 13.4112
18600 13.4601
18700 13.5532
18800 13.6851
18900 13.8379
19000 13.9868
19100 14.1217
19200 14.2571
19300 14.401
19400 14.5463
19500 14.7014
19600 14.8789
19700 15.081
19800 15.2978
19900 15.5097
20000 15.6966
20100 15.8405
20200 15.9288
20300 15.9543
20400 15.9112
20500 15.796
20600 15.6082
20700 15.3624
20800 15.0994
20900 14.8843
21000 14.7846
21100 14.8412
21200 15.063
21300 15.4444
21400 15.9959
21500 16.7622
21600 17.7577
21700 18.8498
21800 19.8342
21900 20.5754
22000 21.027
22100 21.19
22200 21.0766
22300 20.6973
22400 20.0671
22500 19.2284
22600 18.2782
22700 17.3502
22800 16.5181
22900 15.7616
23000 15.0668
23100 14.4762
23200 14.0449
23300 13.7975
23400 13.7298
23500 13.8303
23600 14.0843
23700 14.4729
23800 14.9738
23900 15.5473
24000 16.1146
24100 16.5786
24200 16.8603
24300 16.9088
24400 16.6912
24500 16.1947
24600 15.4641
24700 14.6655
24800 14.0365
24900 13.6607
25000 13.4673
25100 13.3936
25200 13.4099
25300 13.5045
25400 13.6783
25500 13.9336
25600 14.2667
25700 14.6665
25800 15.1135
25900 15.5761
26000 16.0085
26100 16.3675
26200 16.6351
26300 16.8309
26400 16.9925
26500 17.1587
26600 17.3499
26700 17.57
26800 17.8081
26900 18.0451
27000 18.2599
27100 18.4255
27200 18.5039
27300 18.4531
27400 18.2423
27500 17.8831
27600 17.4381
27700 16.9911
27800 16.6022
27900 16.2924
28000 16.0566
28100 15.8797
28200 15.7427
28300 15.6282
28400 15.5233
28500 15.4147
28600 15.2868
28700 15.1189
28800 14.8783
28900 14.5147
29000 13.9813
29100 13.285
29200 12.4871
29300 11.6602
29400 10.8649
29500 10.1433
29600 9.51878
29700 9.00176
29800 8.59847
29900 8.31748
30000 8.17287
30100 8.18474
30200 8.37207
30300 8.72853
30400 9.2137
30500 9.77217
30600 10.3442
30700 10.8711
30800 11.3145
30900 11.6717
31000 11.9657
31100 12.2254
31200 12.4764
31300 12.7412
31400 13.0402
31500 13.3903
31600 13.8061
31700 14.3021
31800 14.8887
31900 15.5664
32000 16.324
32100 17.1468
32200 18.023
32300 18.9453
32400 19.8912
32500 20.8027
32600 21.5886
32700 22.1561
32800 22.446
32900 22.4528
33000 22.2192
33100 21.8172
33200 21.3298
33300 20.8359
33400 20.3997
33500 20.0625
33600 19.8465
33700 19.7535
33800 19.7619
33900 19.831
34000 19.909
34100 19.9475
34200 19.911
34300 19.7823
34400 19.5583
34500 19.2443
34600 18.8473
34700 18.379
34800 17.856
34900 17.297
35000 16.7252
35100 16.1637
35200 15.6326
35300 15.1483
35400 14.7202
35500 14.3463
35600 14.0151
35700 13.7125
35800 13.4263
35900 13.1481
36000 12.8702
36100 12.5841
36200 12.2832
36300 11.962
36400 11.6197
36500 11.2669
36600 10.9264
36700 10.6246
36800 10.3825
36900 10.2103
37000 10.1078
37100 10.0694
37200 10.0888
37300 10.1622
37400 10.2913
37500 10.4828
37600 10.7446
37700 11.0764
37800 11.4599
37900 11.856
38000 12.2176
38100 12.5075
38200 12.712
38300 12.8483
38400 12.9564
38500 13.0812
38600 13.26
38700 13.5144
38800 13.851
38900 14.2723
39000 14.7856
39100 15.3996
39200 16.1082
39300 16.8788
39400 17.6615
39500 18.412
39600 19.108
39700 19.7421
39800 20.3075
39900 20.7948
40000 21.1924
40100 21.4846
40200 21.6473
40300 21.6545
40400 21.5198
40500 21.3298
40600 21.1932
40700 21.1615
40800 21.2304
40900 21.3607
41000 21.4825
41100 21.5228
41200 21.4388
41300 21.2303
41400 20.9191
41500 20.5327
41600 20.0898
41700 19.6005
41800 19.0722
41900 18.5158
42000 17.9503
42100 17.4098
42200 16.9353
42300 16.5466
42400 16.233
42500 15.97
42600 15.7343
42700 15.5086
42800 15.2801
42900 15.0386
43000 14.7774
43100 14.4921
43200 14.1791
