# Time-averaged data for fix msdoutY
# TimeStep c_msdO[3]
100 0.999893
200 1.0321
300 1.09598
400 1.19245
500 1.32874
600 1.51942
700 1.76668
800 2.05476
900 2.37541
1000 2.72339
1100 3.08718
1200 3.45926
1300 3.84037
1400 4.23281
1500 4.63284
1600 5.03808
1700 5.46877
1800 5.94084
1900 6.45882
2000 7.01261
2100 7.57365
2200 8.13383
2300 8.68481
2400 9.21313
2500 9.69852
2600 10.1142
2700 10.4372
2800 10.6628
2900 10.8048
3000 10.8827
3100 10.913
3200 10.9079
3300 10.8773
3400 10.83
3500 10.7747
3600 10.7319
3700 10.7389
3800 10.7926
3900 10.8566
4000 10.9175
4100 10.9725
4200 11.0261
4300 11.0875
4400 11.1644
4500 11.2634
4600 11.3883
4700 11.5405
4800 11.7171
4900 11.9164
5000 12.1399
5100 12.3973
5200 12.7113
5300 13.1164
5400 13.6288
5500 14.2079
5600 14.7722
5700 15.256
5800 15.6333
5900 15.9003
6000 16.0597
6100 16.117
6200 16.0768
6300 15.9402
6400 15.707
6500 15.3802
6600 14.9669
6700 14.4813
6800 13.954
6900 13.4412
7000 13.0015
7100 12.6452
7200 12.3722
7300 12.2587
7400 12.3317
7500 12.6076
7600 13.0645
7700 13.5561
7800 13.9954
7900 14.3751
8000 14.6961
8100 14.951
8200 15.1302
8300 15.2268
8400 15.2361
8500 15.1583
8600 14.996
8700 14.7533
8800 14.437
8900 14.0605
9000 13.6485
9100 13.2403
9200 12.877
9300 12.5791
9400 12.3413
9500 12.1522
9600 12.0059
9700 11.9029
9800 11.8455
9900 11.8354
10000 11.8715
10100 11.9494
10200 12.062
10300 12.1995
10400 12.3496
10500 12.4997
10600 12.6411
10700 12.7692
10800 12.8805
10900 12.9705
11000 13.0308
11100 13.0505
11200 13.0194
11300 12.928
11400 12.7669
11500 12.5251
11600 12.1908
11700 11.7516
11800 11.1963
11900 10.5204
12000 9.7363
12100 8.88403
12200 8.03046
12300 7.25673
12400 6.63597
12500 6.21284
12600 5.98653
12700 5.90957
12800 5.93482
12900 6.04028
13000 6.21592
13100 6.45025
13200 6.72945
13300 7.04185
13400 7.38204
13500 7.75117
13600 8.16028
13700 8.6326
13800 9.19885
13900 9.88487
14000 10.6926
14100 11.6007
14200 12.5219
14300 13.313
14400 13.8851
14500 14.2346
14600 14.4179
