# Time-averaged data for fix msdoutX
# TimeStep c_msdO[2]
100 4.48069
200 4.47446
300 4.46297
400 4.44425
500 4.41489
600 4.37098
700 4.31065
800 4.23431
900 4.14193
1000 4.03133
1100 3.89803
1200 3.73547
1300 3.5359
1400 3.29248
1500 3.00296
1600 2.67359
1700 2.32143
1800 1.97262
1900 1.65504
2000 1.38779
2100 1.17566
2200 1.01213
2300 0.885525
2400 0.783805
2500 0.697592
2600 0.621063
2700 0.55089
2800 0.484831
2900 0.421651
3000 0.361721
3100 0.306642
3200 0.258354
3300 0.218861
3400 0.189758
3500 0.16971
3600 0.149851
3700 0.112877
3800 0.0632193
3900 0.0404392
4000 0.0441555
4100 0.0528041
4200 0.0592411
4300 0.0637977
4400 0.0674886
4500 0.0708993
4600 0.07435
4700 0.078052
4800 0.0821875
4900 0.0869837
5000 0.0927829
5100 0.100156
5200 0.110068
5300 0.123978
5400 0.143482
5500 0.169236
5600 0.200107
5700 0.233608
5800 0.267033
5900 0.298293
6000 0.326357
6100 0.351189
6200 0.373296
6300 0.393315
6400 0.411783
6500 0.429086
6600 0.445471
6700 0.461056
6800 0.475788
6900 0.489335
7000 0.501022
7100 0.509818
7200 0.514647
7300 0.514811
7400 0.510319
7500 0.50234
7600 0.493509
7700 0.486447
7800 0.480681
7900 0.47226
8000 0.457479
8100 0.43655
8200 0.412915
8300 0.389491
8400 0.367115
8500 0.345656
8600 0.324977
8700 0.304807
8800 0.284587
8900 0.263698
9000 0.241502
9100 0.217126
9200 0.190846
9300 0.169648
9400 0.165628
9500 0.175334
9600 0.183566
9700 0.185061
9800 0.182747
9900 0.181188
10000 0.184259
10100 0.193745
10200 0.208301
10300 0.223535
10400 0.233318
10500 0.232912
10600 0.221801
10700 0.202374
10800 0.177472
10900 0.150749
11000 0.126662
11100 0.108585
11200 0.0984499
11300 0.0977587
11400 0.108141
11500 0.131703
11600 0.171689
11700 0.232006
11800 0.314463
11900 0.41346
12000 0.511419
12100 0.586458
12200 0.629917
12300 0.648878
12400 0.654474
12500 0.655363
12600 0.657332
12700 0.664201
12800 0.678869
12900 0.704223
13000 0.743674
13100 0.801327
13200 0.88188
13300 0.989804
13400 1.1256
13500 1.27692
13600 1.41526
13700 1.51433
13800 1.57055
13900 1.59856
14000 1.6171
14100 1.64146
14200 1.6804
14300 1.73678
14400 1.81093
14500 1.90251
14600 2.01019
14700 2.13144
14800 2.26227
14900 2.39717
15000 2.52901
15100 2.64662
15200 2.72924
15300 2.75274
15400 2.71555
15500 2.65065
15600 2.59659
15700 2.56791
15800 2.55938
15900 2.56213
16000 2.57012
16100 2.57957
16200 2.58779
16300 2.59254
16400 2.59117
16500 2.57986
16600 2.55351
16700 2.50253
16800 2.40602
16900 2.23152
17000 1.98049
17100 1.74489
17200 1.60239
17300 1.54868
17400 1.54765
17500 1.56338
17600 1.5791
17700 1.59078
17800 1.59756
17900 1.59892
18000 1.59419
18100 1.58258
18200 1.56295
18300 1.53351
18400 1.49113
18500 1.43152
18600 1.35089
18700 1.24828
18800 1.127
18900 0.993865
19000 0.857213
19100 0.724607
19200 0.601353
19300 0.490677
19400 0.394351
19500 0.312666
19600 0.244577
19700 0.188673
19800 0.14389
19900 0.109244
20000 0.0835117
20100 0.0656041
20200 0.0550092
20300 0.0518382
20400 0.0570898
20500 0.0736863
20600 0.107768
20700 0.169194
20800 0.27014
20900 0.42032
21000 0.61898
21100 0.849775
21200 1.08648
21300 1.30663
21400 1.50052
21500 1.66983
21600 1.82134
21700 1.96246
21800 2.0999
21900 2.23994
22000 2.38964
22100 2.55911
22200 2.76698
22300 3.05349
22400 3.49469
22500 4.15522
22600 4.97898
22700 5.82596
22800 6.60489
22900 7.29645
23000 7.91156
23100 8.46628
23200 8.97518
23300 9.45097
23400 9.90562
23500 10.3509
23600 10.7986
23700 11.2622
23800 11.7597
23900 12.3167
24000 12.9692
24100 13.7655
24200 14.7551
24300 15.9526
24400 17.2897
24500 18.6088
24600 19.7368
24700 20.5932
24800 21.2245
24900 21.7237
25000 22.1617
25100 22.5793
25200 23.0007
25300 23.4433
25400 23.9253
25500 24.4679
25600 25.0947
25700 25.8304
25800 26.6976
25900 27.7079
26000 28.8513
26100 30.0929
26200 31.3832
26300 32.6715
26400 33.9166
26500 35.0951
26600 36.2038
26700 37.2545
26800 38.2646
26900 39.2533
27000 40.24
27100 41.2413
27200 42.2673
27300 43.3229
27400 44.4123
27500 45.5409
27600 46.712
27700 47.9272
27800 49.188
27900 50.4952
28000 51.8455
28100 53.2311
28200 54.642
28300 56.0643
28400 57.4764
28500 58.8483
28600 60.1493
28700 61.3572
28800 62.4644
28900 63.4784
29000 64.4181
29100 65.3092
29200 66.1801
29300 67.0629
29400 67.999
29500 69.0462
29600 70.2849
29700 71.8156
29800 73.7288
29900 76.0346
30000 78.5984
30100 81.1645
30200 83.476
30300 85.3944
30400 86.9291
30500 88.178
30600 89.2532
30700 90.2437
30800 91.2121
30900 92.2005
31000 93.2386
31100 94.3495
31200 95.5544
31300 96.8742
31400 98.3312
31500 99.9463
31600 101.734
31700 103.698
31800 105.819
31900 108.06
32000 110.358
32100 112.635
32200 114.801
32300 116.749
32400 118.372
32500 119.616
32600 120.535
32700 121.24
32800 121.828
32900 122.36
33000 122.875
33100 123.404
33200 123.98
33300 124.644
33400 125.452
33500 126.472
33600 127.761
33700 129.321
33800 131.108
33900 133.067
34000 135.164
34100 137.372
34200 139.665
34300 142.014
34400 144.384
34500 146.738
34600 149.04
34700 151.255
34800 153.356
34900 155.323
35000 157.143
35100 158.81
35200 160.332
35300 161.724
35400 163.014
35500 164.236
35600 165.431
35700 166.654
35800 167.978
35900 169.512
36000 171.409
36100 173.851
36200 176.947
36300 180.618
36400 184.563
36500 188.381
36600 191.769
36700 194.62
36800 197.001
36900 199.045
37000 200.882
37100 202.617
37200 204.328
37300 206.073
37400 207.898
37500 209.837
37600 211.914
37700 214.142
37800 216.526
37900 219.06
38000 221.731
38100 224.518
38200 227.391
38300 230.318
38400 233.266
38500 236.201
38600 239.093
38700 241.914
38800 244.637
38900 247.22
39000 249.588
39100 251.645
39200 253.344
39300 254.722
39400 255.866
39500 256.858
39600 257.766
39700 258.641
39800 259.533
39900 260.503
40000 261.637
40100 263.066
40200 264.957
40300 267.444
40400 270.538
40500 274.113
40600 277.977
40700 281.928
40800 285.785
40900 289.415
41000 292.745
41100 295.76
41200 298.484
41300 300.96
41400 303.235
41500 305.356
41600 307.364
41700 309.294
41800 311.192
41900 313.13
42000 315.228
42100 317.659
42200 320.643
42300 324.388
42400 328.964
42500 334.166
42600 339.52
42700 344.481
42800 348.7
42900 352.126
43000 354.919
43100 357.285
43200 359.396
43300 361.378
43400 363.325
43500 365.322
43600 367.453
43700 369.822
43800 372.565
43900 375.873
44000 379.984
44100 385.088
44200 391.127
44300 397.59
44400 403.498
44500 407.713
44600 410.202
44700 411.901
44800 413.33
44900 414.667
45000 416
45100 417.402
45200 418.961
45300 420.79
45400 423.039
45500 425.879
45600 429.453
45700 433.804
45800 438.821
45900 444.231
46000 449.666
46100 454.768
46200 459.302
46300 463.196
46400 466.508
46500 469.354
46600 471.862
46700 474.143
46800 476.29
46900 478.384
47000 480.518
