# Time-averaged data for fix msdout
# TimeStep c_msdO[1]
100 40.4081
200 40.4454
300 40.5137
400 40.6251
500 40.8004
600 41.063
700 41.4246
800 41.8831
900 42.4379
1000 43.0968
1100 43.8756
1200 44.7952
1300 45.8737
1400 47.1126
1500 48.4831
1600 49.924
1700 51.3498
1800 52.6721
1900 53.8284
2000 54.8023
2100 55.6145
2200 56.3002
2300 56.8951
2400 57.4314
2500 57.936
2600 58.4302
2700 58.937
2800 59.499
2900 60.2141
3000 61.2697
3100 62.8192
3200 64.7466
3300 66.7329
3400 68.4982
3500 69.942
3600 71.1077
3700 72.0778
3800 72.9213
3900 73.6875
4000 74.4108
4100 75.1168
4200 75.8306
4300 76.5817
4400 77.4056
4500 78.3486
4600 79.479
4700 80.8805
4800 82.5951
4900 84.5337
5000 86.4597
5100 88.0906
5200 89.2638
5300 90.0567
5400 90.654
5500 91.18
5600 91.6874
5700 92.196
5800 92.7283
5900 93.318
6000 93.9964
6100 94.7898
6200 95.7358
6300 96.8779
6400 98.2203
6500 99.7037
6600 101.245
6700 102.767
6800 104.189
6900 105.444
7000 106.523
7100 107.455
7200 108.264
7300 108.961
7400 109.561
7500 110.081
7600 110.509
7700 110.821
7800 111.037
7900 111.2
8000 111.337
8100 111.459
8200 111.575
8300 111.697
8400 111.835
8500 111.994
8600 112.188
8700 112.44
8800 112.766
8900 113.164
9000 113.627
9100 114.168
9200 114.8
9300 115.531
9400 116.38
9500 117.385
9600 118.57
9700 119.925
9800 121.417
9900 122.997
10000 124.582
10100 126.072
10200 127.396
10300 128.53
10400 129.475
10500 130.251
10600 130.893
10700 131.441
10800 131.922
10900 132.357
11000 132.761
11100 133.148
11200 133.534
11300 133.948
11400 134.435
11500 135.072
11600 135.942
11700 137.109
11800 138.584
11900 140.319
12000 142.205
12100 144.094
12200 145.844
12300 147.371
12400 148.658
12500 149.744
12600 150.681
12700 151.518
12800 152.292
12900 153.039
13000 153.79
13100 154.582
13200 155.469
13300 156.559
13400 158.042
13500 160.12
13600 162.73
13700 165.461
13800 167.891
13900 169.883
14000 171.532
14100 172.968
14200 174.281
14300 175.521
14400 176.723
14500 177.914
14600 179.117
14700 180.356
14800 181.657
14900 183.052
15000 184.579
15100 186.28
15200 188.197
15300 190.348
15400 192.683
15500 195.044
15600 197.194
15700 198.952
15800 200.3
15900 201.342
16000 202.195
16100 202.945
16200 203.647
16300 204.341
16400 205.06
16500 205.846
16600 206.755
16700 207.867
16800 209.28
16900 211.074
17000 213.226
17100 215.587
17200 217.962
17300 220.221
17400 222.311
17500 224.232
17600 226.001
17700 227.646
17800 229.196
17900 230.674
18000 232.107
18100 233.519
18200 234.935
18300 236.384
18400 237.91
18500 239.575
18600 241.484
18700 243.79
18800 246.617
18900 249.872
19000 253.138
19100 255.929
19200 258.052
19300 259.634
19400 260.889
19500 261.978
19600 262.999
19700 264.005
19800 265.031
19900 266.122
20000 267.337
20100 268.733
20200 270.366
20300 272.303
20400 274.583
20500 277.147
20600 279.83
20700 282.441
20800 284.82
20900 286.835
21000 288.405
21100 289.535
21200 290.323
21300 290.907
21400 291.396
21500 291.859
21600 292.335
21700 292.845
21800 293.403
21900 294.039
22000 294.805
22100 295.755
22200 296.937
22300 298.404
22400 300.195
22500 302.301
22600 304.647
22700 307.134
22800 309.647
22900 312.055
23000 314.251
23100 316.189
23200 317.874
23300 319.327
23400 320.578
23500 321.666
23600 322.623
23700 323.47
23800 324.21
23900 324.848
24000 325.392
24100 325.852
24200 326.247
24300 326.597
24400 326.923
24500 327.243
24600 327.575
24700 327.949
24800 328.412
24900 329.032
25000 329.882
25100 331
25200 332.385
25300 334.017
25400 335.882
25500 337.969
25600 340.251
25700 342.679
25800 345.178
25900 347.655
26000 350.014
26100 352.18
26200 354.109
26300 355.79
26400 357.235
26500 358.475
26600 359.549
26700 360.492
26800 361.334
26900 362.101
27000 362.82
27100 363.517
27200 364.226
27300 365.004
27400 365.945
27500 367.188
27600 368.883
27700 371.108
27800 373.817
27900 376.85
28000 379.977
28100 382.968
28200 385.662
28300 387.995
28400 389.986
28500 391.701
28600 393.215
28700 394.597
28800 395.902
28900 397.179
29000 398.481
29100 399.885
29200 401.543
29300 403.774
29400 407.01
29500 411.275
29600 415.861
29700 419.928
29800 423.17
29900 425.746
30000 427.906
30100 429.825
30200 431.61
30300 433.329
30400 435.033
30500 436.765
30600 438.578
30700 440.528
30800 442.685
30900 445.133
31000 447.971
31100 451.271
31200 454.999
31300 458.925
31400 462.619
31500 465.632
31600 467.828
31700 469.423
31800 470.687
31900 471.791
32000 472.831
32100 473.868
32200 474.954
32300 476.147
32400 477.519
32500 479.161
32600 481.176
32700 483.633
32800 486.519
32900 489.712
33000 493.024
33100 496.279
33200 499.37
33300 502.261
33400 504.953
33500 507.468
33600 509.847
33700 512.137
33800 514.368
33900 516.564
34000 518.762
34100 521.002
34200 523.312
34300 525.721
34400 528.306
34500 531.218
34600 534.705
34700 539.004
34800 543.985
34900 548.932
35000 553.019
35100 556.029
35200 558.275
35300 560.101
35400 561.701
35500 563.18
35600 564.619
35700 566.093
35800 567.662
35900 569.395
36000 571.404
36100 573.835
36200 576.811
36300 580.357
36400 584.337
36500 588.442
36600 592.283
36700 595.57
36800 598.208
36900 600.269
37000 601.9
37100 603.265
37200 604.499
37300 605.702
37400 606.932
37500 608.221
37600 609.598
37700 611.107
37800 612.803
37900 614.754
38000 617.041
38100 619.743
38200 622.893
38300 626.444
38400 630.251
38500 634.083
38600 637.687
38700 640.873
38800 643.55
38900 645.734
39000 647.509
39100 648.985
39200 650.257
39300 651.402
39400 652.477
39500 653.536
39600 654.645
39700 655.946
39800 657.784
39900 660.644
40000 664.638
40100 669.356
40200 674.185
40300 678.582
40400 682.271
40500 685.266
40600 687.728
40700 689.827
40800 691.696
40900 693.431
41000 695.108
41100 696.798
41200 698.576
41300 700.542
41400 702.844
41500 705.702
41600 709.361
41700 713.907
41800 719.042
41900 724.13
42000 728.572
42100 732.131
42200 734.944
42300 737.296
42400 739.435
42500 741.51
42600 743.602
42700 745.763
42800 748.042
42900 750.488
43000 753.156
43100 756.105
43200 759.378
43300 762.983
43400 766.875
43500 770.937
43600 774.982
43700 778.774
43800 782.093
43900 784.805
44000 786.922
44100 788.571
44200 789.912
44300 791.072
44400 792.143
44500 793.189
44600 794.271
44700 795.458
44800 796.855
44900 798.634
45000 801.049
45100 804.289
45200 808.211
45300 812.444
45400 816.688
45500 820.759
45600 824.545
45700 828.001
45800 831.126
45900 833.953
46000 836.532
46100 838.925
46200 841.195
46300 843.399
46400 845.599
46500 847.883
46600 850.374
46700 853.252
46800 856.773
46900 861.22
47000 866.638
47100 872.564
47200 878.175
47300 882.817
47400 886.36
47500 889.074
47600 891.31
47700 893.332
47800 895.292
47900 897.269
48000 899.32
48100 901.516
48200 903.93
48300 906.616
48400 909.628
48500 913.023
48600 916.818
48700 920.94
48800 925.246
48900 929.563
49000 933.678
49100 937.331
49200 940.26
49300 942.364
49400 943.827
49500 944.928
49600 945.861
49700 946.734
49800 947.612
49900 948.539
50000 949.564
50100 950.753
50200 952.193
50300 953.964
50400 956.128
50500 958.706
50600 961.674
50700 964.969
50800 968.516
50900 972.249
51000 976.091
51100 979.954
51200 983.752
51300 987.416
51400 990.891
51500 994.132
51600 997.102
51700 999.773
51800 1002.11
51900 1004.11
52000 1005.78
52100 1007.16
52200 1008.33
52300 1009.35
52400 1010.27
52500 1011.16
52600 1012.04
52700 1013
52800 1014.12
52900 1015.61
53000 1017.71
