LAMMPS data file via write_data, version 2 Aug 2023, timestep = 200008, units = real

83 atoms
4 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 15.9994
2 1.00794
3 15.9994
4 15.9994

Atoms # charge

26 1 0.00105946732814742 -0.047186 -4.087247 -0.613747 0 0 0
29 1 0.001371967165989696 -0.16724 -3.561632 -1.965461 0 0 0
39 1 0.001613885079751853 -1.327095 -2.882584 -2.35126 0 0 0
46 1 0.001130383048250146 -2.298065 -3.204601 -0.099515 0 0 0
48 1 0.001033884671953596 -2.415149 -2.700955 -1.400563 0 0 0
49 1 0.0008749926776794245 -1.226874 -1.673216 -3.154531 0 0 0
55 1 -0.001060856573146238 -2.991473 -1.383851 -1.622024 0 0 0
56 1 -0.0006701723547617305 -2.250305 -0.749007 -2.702215 0 0 0
60 1 -0.002090123829717641 -3.433905 -0.621621 -0.534234 0 0 0
5 1 0.001016750894411028 3.061536 -2.347186 -0.994117 0 0 0
6 1 -0.002284694394110762 3.52891 -0.044316 -0.915537 0 0 0
11 1 0.001179791792134822 2.067317 -3.289524 -1.274682 0 0 0
12 1 -0.0003199521000637195 3.162502 -1.138136 -1.796826 0 0 0
17 1 0.001021033699246804 1.33369 -3.91928 -0.186634 0 0 0
20 1 0.001164643344700067 1.13794 -3.062217 -2.371681 0 0 0
21 1 -0.0003030518707451205 2.259903 -0.909713 -2.839332 0 0 0
30 1 0.0009510442231510166 1.232515 -1.894363 -3.1382 0 0 0
40 1 0.0003406435687870815 0.026716 -1.180892 -3.529206 0 0 0
42 1 0.0002611751695349891 -0.337138 2.274454 -2.120661 0 0 0
50 1 -0.004821139748034109 -0.665071 1.141233 -3.003153 0 0 0
51 1 -0.000833468066414737 -1.514065 2.470962 -1.24894 0 0 0
57 1 -0.004128713165263011 -1.967375 0.618334 -2.636859 0 0 0
58 1 -0.00106454980492246 -2.443527 1.400995 -1.523749 0 0 0
59 1 0.002791961623026432 -3.16361 0.805672 -0.48959 0 0 0
72 1 0.5485350015701201 -0.375757 5.201464 -0.774825 0 0 0
73 2 0.1710324641751513 -3.622706 6.464331 -2.595586 0 0 0
74 3 -0.5259667874105861 -1.546 5.771784 -1.082412 0 0 0
75 2 0.1740258442292302 -1.127357 6.338936 -3.033901 0 0 0
13 1 0.002343344022178298 2.965255 1.218883 -1.11221 0 0 0
22 1 0.0006870152467716717 2.009347 1.465063 -2.175269 0 0 0
24 1 0.02625699813240939 1.419561 2.825635 -0.343398 0 0 0
31 1 -0.001235401361534008 1.680263 0.413826 -3.031673 0 0 0
32 1 0.019773510586469 1.007263 2.433367 -1.70273 0 0 0
41 1 -0.001170845121629495 0.306923 0.247335 -3.456357 0 0 0
76 3 -0.4542399900263816 0.675863 5.47844 -1.284847 0 0 0
83 4 -0.1987404789878779 -1.1474766990281666 9.56064808770566 -3.5875655140956804 -2 -1 1
82 4 -0.1430113956982299 -1.4579713273146582 9.572809467539814 -4.741449910826979 -2 -1 1
77 1 0.05619920861148964 -1.533959 6.784155 -2.111602 0 0 0
78 1 -0.3241170275639344 -2.951873 7.282875 -2.292243 0 0 0
79 2 0.1874895922613413 -2.977084 8.058692 -3.073539 0 0 0
80 2 0.1837501865443554 -3.339963 7.718749 -1.358596 0 0 0
81 2 0.1992054325878897 -0.84376 7.587093 -1.805682 0 0 0
27 1 0.001438102695668617 -0.793056 -3.546952 1.68045 0 0 0
28 1 5.204137567320355e-06 -0.084585 -1.37201 3.382643 0 0 0
36 1 0.001219285956384923 -1.089938 -3.90896 0.301612 0 0 0
37 1 0.0008160135529581142 -1.812549 -2.611393 2.129104 0 0 0
38 1 -0.001652603764222292 -1.459575 -1.539572 2.957509 0 0 0
45 1 0.0004587780222461216 -2.013095 -0.214793 2.716892 0 0 0
47 1 -0.0003411154289066562 -2.746617 -2.406422 1.031655 0 0 0
53 1 0.001305103780444003 -2.917327 -0.030678 1.676988 0 0 0
54 1 -0.002336130099090387 -3.296556 -1.140956 0.816219 0 0 0
1 1 0.001052873389880721 3.363854 -1.995844 0.386459 0 0 0
2 1 -0.001036757009608022 3.660554 -0.572846 0.435208 0 0 0
4 1 0.002001526323549975 2.655787 -2.600086 1.432415 0 0 0
8 1 -0.001388609282321165 2.492194 -0.434311 2.605634 0 0 0
9 1 0.001360605530136456 1.619453 -3.57839 1.139658 0 0 0
10 1 0.001171434115418681 2.209619 -1.800973 2.563427 0 0 0
18 1 0.001884280218127213 0.534464 -3.385678 2.091434 0 0 0
19 1 0.001484514217059398 0.894996 -2.280442 2.965856 0 0 0
34 1 0.008942780924890571 -0.886608 1.966507 2.189294 0 0 0
35 1 -0.001861781012517383 -0.98028 0.783077 2.961078 0 0 0
43 1 0.04239030801906875 -1.50375 3.040894 0.03062 0 0 0
44 1 0.02658958690700772 -1.90782 2.183832 1.143313 0 0 0
52 1 0.009617468887499606 -2.837315 1.169094 0.878878 0 0 0
62 1 -0.3364293634405707 -0.025016 6.079206 4.378864 0 0 0
66 3 -0.5149107233777644 -0.093766 5.861213 1.938007 0 0 0
67 2 0.1872235160493176 -0.708809 5.238552 4.56885 0 0 0
68 1 0.5550911223571302 -1.065935 5.013853 1.583048 0 0 0
69 1 -0.1060738320591114 -0.593688 4.181992 0.364946 0 0 0
