# Time-averaged data for fix msdoutY
# TimeStep c_msdO[3]
100 4.81901
200 4.80272
300 4.77275
400 4.72423
500 4.64921
600 4.53987
700 4.39634
800 4.22978
900 4.05854
1000 3.90575
1100 3.79723
1200 3.7493
1300 3.76137
1400 3.81257
1500 3.87484
1600 3.93036
1700 3.97779
1800 4.02417
1900 4.07589
2000 4.13536
2100 4.20101
2200 4.26878
2300 4.33483
2400 4.3978
2500 4.45977
2600 4.52674
2700 4.60749
2800 4.70615
2900 4.81634
3000 4.92678
3100 5.02759
3200 5.11183
3300 5.17719
3400 5.22526
3500 5.2586
3600 5.27969
3700 5.29054
3800 5.29175
3900 5.28267
4000 5.26258
4100 5.22994
4200 5.17983
4300 5.10233
4400 4.98479
4500 4.8229
4600 4.63739
4700 4.4661
4800 4.32872
4900 4.21882
5000 4.12195
5100 4.02814
5200 3.93374
5300 3.839
5400 3.74535
5500 3.6543
5600 3.56859
5700 3.49074
5800 3.42066
5900 3.35609
6000 3.29466
6100 3.23437
6200 3.17456
6300 3.1177
6400 3.06918
6500 3.03601
6600 3.02527
6700 3.04162
6800 3.08485
6900 3.15025
7000 3.23172
7100 3.32479
7200 3.4291
7300 3.54883
7400 3.69125
7500 3.86089
7600 4.05237
7700 4.24848
7800 4.42701
7900 4.5732
8000 4.68465
8100 4.76608
8200 4.82416
8300 4.8648
8400 4.89188
8500 4.90718
8600 4.91091
8700 4.90237
8800 4.8803
8900 4.84323
9000 4.78983
9100 4.71916
9200 4.63133
9300 4.52855
9400 4.41597
9500 4.3034
9600 4.2092
9700 4.1586
9800 4.17039
9900 4.2421
10000 4.35575
10100 4.496
10200 4.65745
10300 4.8396
10400 5.03834
10500 5.24387
10600 5.44387
10700 5.62795
10800 5.79082
10900 5.93191
11000 6.05253
11100 6.15512
11200 6.24291
11300 6.31937
11400 6.38712
11500 6.4484
11600 6.50598
11700 6.56136
11800 6.61049
11900 6.64541
12000 6.66286
12100 6.66579
12200 6.65874
12300 6.64451
12400 6.62309
12500 6.594
12600 6.55726
12700 6.51291
12800 6.46156
12900 6.40398
13000 6.33985
13100 6.26754
13200 6.18553
13300 6.09208
13400 5.98409
13500 5.85957
13600 5.72106
13700 5.57549
13800 5.43603
13900 5.32534
14000 5.26824
14100 5.26785
14200 5.30503
14300 5.36116
14400 5.42323
14500 5.48237
14600 5.53296
14700 5.57233
14800 5.59928
14900 5.6134
15000 5.61418
15100 5.60037
15200 5.57036
15300 5.52388
15400 5.46316
15500 5.39427
15600 5.32489
15700 5.25954
15800 5.19831
15900 5.13971
16000 5.08109
16100 5.01936
16200 4.95156
16300 4.87497
16400 4.78728
16500 4.68666
16600 4.57124
16700 4.43962
16800 4.29241
16900 4.13313
17000 3.96853
17100 3.80932
17200 3.66926
17300 3.56041
17400 3.48866
17500 3.45233
17600 3.44338
17700 3.45087
17800 3.46511
17900 3.47872
18000 3.48646
18100 3.48507
18200 3.47249
18300 3.44765
18400 3.41111
18500 3.36413
18600 3.30787
18700 3.24445
18800 3.17752
18900 3.11129
19000 3.04932
19100 2.99526
19200 2.95364
19300 2.93007
19400 2.92733
19500 2.93453
19600 2.93475
19700 2.92474
19800 2.9104
19900 2.8979
20000 2.89318
20100 2.90158
20200 2.92669
20300 2.97087
20400 3.036
20500 3.123
20600 3.23142
20700 3.36033
20800 3.50864
20900 3.67398
21000 3.85251
21100 4.04088
21200 4.23755
21300 4.44144
21400 4.65154
21500 4.86746
21600 5.08842
21700 5.31242
21800 5.53591
21900 5.75325
22000 5.95765
22100 6.1417
22200 6.29637
22300 6.41456
22400 6.49671
22500 6.54867
22600 6.57636
22700 6.58428
22800 6.57546
22900 6.55085
23000 6.50896
23100 6.44678
23200 6.35978
23300 6.24044
23400 6.0784
23500 5.86759
23600 5.62086
23700 5.37997
23800 5.20629
23900 5.15072
24000 5.22123
24100 5.38179
24200 5.5794
24300 5.77503
24400 5.95158
24500 6.10617
24600 6.24038
24700 6.35654
24800 6.45647
24900 6.54128
25000 6.61124
25100 6.6662
25200 6.70601
25300 6.72997
25400 6.73596
25500 6.72072
25600 6.68089
25700 6.61308
25800 6.51289
25900 6.37576
26000 6.19935
26100 5.98326
26200 5.72807
26300 5.43903
26400 5.12888
26500 4.81376
26600 4.50931
26700 4.2287
26800 3.97997
26900 3.76621
27000 3.58738
27100 3.44078
27200 3.32154
27300 3.22304
27400 3.13815
27500 3.06135
27600 2.98964
27700 2.92169
27800 2.85706
27900 2.79612
28000 2.74017
28100 2.69043
28200 2.64861
28300 2.61994
28400 2.61414
28500 2.64049
28600 2.70316
28700 2.80014
28800 2.92576
28900 3.07405
29000 3.24002
29100 3.41962
29200 3.60974
29300 3.80755
29400 4.01019
29500 4.21513
29600 4.42115
29700 4.62811
29800 4.83618
29900 5.04617
30000 5.26076
30100 5.48403
30200 5.7201
30300 5.97323
30400 6.24832
30500 6.54803
30600 6.86835
30700 7.19803
30800 7.52148
30900 7.82196
31000 8.0864
31100 8.31047
31200 8.49822
31300 8.65747
31400 8.7961
31500 8.92102
31600 9.0383
31700 9.1537
31800 9.27396
31900 9.41001
32000 9.58263
32100 9.82651
32200 10.1736
32300 10.6187
32400 11.1186
32500 11.6206
32600 12.085
32700 12.4939
32800 12.8483
32900 13.1592
33000 13.4385
33100 13.6964
33200 13.9425
33300 14.1853
33400 14.4325
33500 14.6925
33600 14.9789
33700 15.3153
33800 15.7438
33900 16.3234
34000 17.0762
34100 17.9049
34200 18.6352
34300 19.1781
34400 19.5774
34500 19.9071
34600 20.2098
34700 20.5048
34800 20.8032
34900 21.1141
35000 21.447
35100 21.8127
35200 22.2237
35300 22.6928
35400 23.229
35500 23.8308
35600 24.4812
35700 25.1463
35800 25.7784
35900 26.33
36000 26.7733
36100 27.1121
36200 27.373
36300 27.5857
36400 27.7729
36500 27.95
36600 28.1277
36700 28.315
36800 28.5215
36900 28.7582
37000 29.0359
37100 29.3628
37200 29.7401
37300 30.1625
37400 30.6224
37500 31.1141
37600 31.6342
37700 32.1796
37800 32.7466
37900 33.3301
38000 33.9232
38100 34.5182
38200 35.1061
38300 35.6775
38400 36.2229
38500 36.7338
38600 37.2025
38700 37.6243
38800 37.9999
38900 38.3353
39000 38.6389
39100 38.9202
39200 39.19
39300 39.461
39400 39.7486
39500 40.075
39600 40.4746
39700 40.9945
39800 41.6753
39900 42.5172
40000 43.4658
40100 44.4327
40200 45.3355
40300 46.1301
40400 46.8138
40500 47.408
40600 47.9406
40700 48.4367
40800 48.9162
40900 49.3952
41000 49.8869
41100 50.4018
41200 50.9487
41300 51.5336
41400 52.1584
41500 52.8202
41600 53.5121
41700 54.226
41800 54.9531
41900 55.685
42000 56.416
42100 57.1433
42200 57.8642
42300 58.5767
42400 59.2809
42500 59.9782
42600 60.6699
42700 61.3574
42800 62.043
42900 62.7298
43000 63.4215
43100 64.1245
43200 64.8486
43300 65.605
43400 66.4024
43500 67.2442
43600 68.1261
43700 69.035
43800 69.9507
43900 70.8487
44000 71.7062
44100 72.5075
44200 73.2454
44300 73.9198
44400 74.5376
44500 75.11
44600 75.6495
44700 76.1693
44800 76.6853
44900 77.2193
45000 77.8018
45100 78.4783
45200 79.314
45300 80.3765
45400 81.6824
45500 83.1444
45600 84.5903
45700 85.8565
45800 86.8757
45900 87.6805
46000 88.3444
46100 88.9321
46200 89.4877
46300 90.0397
46400 90.6076
46500 91.2072
46600 91.8527
46700 92.5576
46800 93.3343
46900 94.1927
47000 95.1369
47100 96.1609
47200 97.2475
47300 98.3705
47400 99.496
47500 100.585
