# Time-averaged data for fix msdoutZ
# TimeStep c_msdO[4]
100 72.2356
200 72.6659
300 73.4435
400 74.6183
500 76.1966
600 78.0757
700 80.0299
800 81.7779
900 83.1448
1000 84.1882
1100 85.0761
1200 85.9347
1300 86.8365
1400 87.8305
1500 88.9591
1600 90.2599
1700 91.7621
1800 93.4789
1900 95.3848
2000 97.3883
2100 99.3273
2200 101.011
2300 102.307
2400 103.225
2500 103.88
2600 104.384
2700 104.807
2800 105.189
2900 105.56
3000 105.949
3100 106.387
3200 106.906
3300 107.531
3400 108.276
3500 109.144
3600 110.121
3700 111.178
3800 112.271
3900 113.353
4000 114.39
4100 115.368
4200 116.292
4300 117.175
4400 118.028
4500 118.862
4600 119.681
4700 120.501
4800 121.365
4900 122.375
5000 123.666
5100 125.322
5200 127.291
5300 129.389
5400 131.372
5500 133.052
5600 134.37
5700 135.368
5800 136.125
5900 136.712
6000 137.173
6100 137.534
6200 137.799
6300 137.957
6400 137.975
6500 137.797
6600 137.338
6700 136.525
6800 135.415
6900 134.191
7000 133.005
7100 133.195
7200 134.875
7300 136.379
7400 137.454
7500 138.33
7600 139.097
7700 139.727
7800 140.139
7900 140.264
8000 140.069
8100 139.565
8200 138.814
8300 137.903
8400 136.882
8500 135.707
8600 134.297
8700 133.127
8800 133.193
8900 134.446
9000 136.05
9100 137.612
9200 138.872
9300 139.714
9400 140.171
9500 140.293
9600 140.079
9700 139.509
9800 138.546
9900 137.137
10000 135.21
10100 132.695
10200 129.567
10300 125.926
10400 122.045
10500 118.32
10600 115.082
10700 112.446
10800 110.341
10900 108.64
11000 107.25
11100 106.115
11200 105.191
11300 104.439
11400 103.827
11500 103.332
11600 102.934
11700 102.607
11800 102.333
11900 102.121
12000 102.03
12100 102.205
12200 102.773
12300 103.604
12400 104.401
12500 104.983
12600 105.312
12700 105.388
12800 105.206
12900 104.755
13000 104.022
13100 103.006
13200 101.739
13300 100.325
13400 98.9548
13500 97.8746
13600 97.3442
13700 97.4643
13800 98.1275
13900 99.0726
14000 100.034
14100 100.845
14200 101.421
14300 101.755
14400 101.879
14500 101.84
14600 101.683
14700 101.455
14800 101.207
14900 100.993
15000 100.873
15100 100.906
15200 101.161
15300 101.762
15400 102.873
15500 104.541
15600 106.608
15700 108.79
15800 110.819
15900 112.554
16000 113.983
16100 115.163
16200 116.16
16300 117.031
16400 117.808
16500 118.487
16600 119.036
16700 119.42
16800 119.625
16900 119.663
17000 119.564
17100 119.357
17200 119.053
17300 118.659
17400 118.193
17500 117.687
17600 117.139
17700 116.523
17800 115.818
17900 115.034
18000 114.197
18100 113.319
18200 112.387
18300 111.368
18400 110.219
18500 108.905
18600 107.402
18700 105.737
18800 104.018
18900 102.382
19000 100.923
19100 99.7011
19200 98.7357
19300 98.0078
19400 97.4776
19500 97.1072
19600 96.8665
19700 96.7286
19800 96.6661
19900 96.6592
20000 96.7014
20100 96.8037
20200 97.0055
20300 97.3935
20400 98.0702
20500 99.0363
20600 100.136
20700 101.162
20800 101.96
20900 102.467
21000 102.691
21100 102.679
21200 102.485
21300 102.169
21400 101.796
21500 101.435
21600 101.163
21700 101.048
21800 101.139
21900 101.469
22000 102.062
22100 102.945
22200 104.144
22300 105.602
22400 107.114
22500 108.415
22600 109.395
22700 110.125
22800 110.722
22900 111.253
23000 111.733
23100 112.146
23200 112.469
23300 112.693
23400 112.824
23500 112.878
23600 112.873
23700 112.818
23800 112.707
23900 112.516
24000 112.193
24100 111.673
24200 110.956
24300 110.17
24400 109.48
24500 108.93
24600 108.46
24700 108.012
24800 107.56
24900 107.092
25000 106.6
25100 106.087
25200 105.579
25300 105.13
25400 104.838
25500 104.846
25600 105.304
25700 106.185
25800 107.388
25900 108.76
26000 110.137
26100 111.389
26200 112.437
26300 113.241
26400 113.785
26500 114.055
26600 114.035
26700 113.703
26800 113.029
26900 111.995
27000 110.613
27100 108.949
27200 107.137
27300 105.356
27400 103.782
27500 102.546
27600 101.735
27700 101.476
27800 101.879
27900 102.903
28000 104.397
28100 106.23
28200 108.276
28300 110.423
28400 112.565
28500 114.61
28600 116.478
28700 118.107
28800 119.457
28900 120.501
29000 121.218
29100 121.589
29200 121.609
29300 121.302
29400 120.751
29500 120.103
29600 119.519
29700 119.112
29800 118.927
29900 118.974
30000 119.244
30100 119.72
30200 120.377
