# Time-averaged data for fix msdoutX
# TimeStep c_msdO[2]
100 11.5745
200 11.305
300 10.8097
400 10.0657
500 9.09564
600 8.03814
700 7.12107
800 6.49294
900 6.13817
1000 5.94998
1100 5.83337
1200 5.73341
1300 5.62432
1400 5.49674
1500 5.35203
1600 5.20274
1700 5.05838
1800 4.92072
1900 4.78287
2000 4.63762
2100 4.48251
2200 4.32026
2300 4.15511
2400 3.9903
2500 3.82771
2600 3.66848
2700 3.51295
2800 3.36091
2900 3.20921
3000 3.04822
3100 2.8612
3200 2.63379
3300 2.36976
3400 2.09135
3500 1.82641
3600 1.5976
3700 1.41573
3800 1.28037
3900 1.18555
4000 1.1249
4100 1.0943
4200 1.09292
4300 1.12386
4400 1.19639
4500 1.33339
4600 1.58133
4700 1.99078
4800 2.53751
4900 3.09476
5000 3.55875
5100 3.92328
5200 4.21477
5300 4.44809
5400 4.62905
5500 4.76452
5600 4.86705
5700 4.95146
5800 5.02822
5900 5.10321
6000 5.18359
6100 5.28073
6200 5.40257
6300 5.52914
6400 5.61007
6500 5.60884
6600 5.52724
6700 5.38623
6800 5.20375
6900 4.98929
7000 4.74782
7100 4.48462
7200 4.20991
7300 3.94417
7400 3.71493
7500 3.54266
7600 3.43012
7700 3.36961
7800 3.35081
7900 3.35866
8000 3.37275
8100 3.37755
8200 3.36806
8300 3.34576
8400 3.31317
8500 3.27201
8600 3.22361
8700 3.16937
8800 3.11125
8900 3.05184
9000 2.99523
9100 2.94748
9200 2.91871
9300 2.92574
9400 2.9886
9500 3.11512
9600 3.29096
9700 3.48909
9800 3.68344
9900 3.85698
10000 4.00368
10100 4.12483
10200 4.22615
10300 4.31522
10400 4.39997
10500 4.48819
10600 4.5883
10700 4.70898
10800 4.85851
10900 5.03911
11000 5.24288
11100 5.43885
11200 5.58244
11300 5.65791
11400 5.67334
11500 5.64051
11600 5.57095
11700 5.47347
11800 5.345
11900 5.16943
12000 4.93407
12100 4.64029
12200 4.29988
12300 3.92736
12400 3.53693
12500 3.14401
12600 2.76919
12700 2.43818
12800 2.17309
12900 1.9832
13000 1.86419
13100 1.80541
13200 1.79781
13300 1.83749
13400 1.92448
13500 2.05935
13600 2.24128
13700 2.47098
13800 2.75223
13900 3.08644
14000 3.46222
14100 3.84999
14200 4.20817
14300 4.49971
14400 4.70799
14500 4.83924
14600 4.91161
14700 4.94359
14800 4.94872
14900 4.9364
15000 4.91171
15100 4.87572
15200 4.82564
15300 4.75392
15400 4.64713
15500 4.49058
15600 4.28564
15700 4.06118
15800 3.85365
15900 3.6822
16000 3.54211
16100 3.41727
16200 3.29469
16300 3.17081
16400 3.05307
16500 2.9574
16600 2.90197
16700 2.89988
16800 2.95246
16900 3.04752
17000 3.16734
17100 3.29716
17200 3.42688
17300 3.5455
17400 3.64399
17500 3.71828
17600 3.76885
17700 3.79815
17800 3.8095
17900 3.80695
18000 3.79504
18100 3.77825
18200 3.76027
18300 3.7417
18400 3.72112
18500 3.70371
18600 3.69929
18700 3.71246
18800 3.73894
18900 3.76246
19000 3.76254
19100 3.73262
19200 3.68247
19300 3.62542
19400 3.57135
19500 3.52627
19600 3.49398
19700 3.47784
19800 3.48067
19900 3.50485
20000 3.55285
20100 3.62844
20200 3.73667
20300 3.87919
20400 4.04371
20500 4.20328
20600 4.33104
20700 4.41231
20800 4.44471
20900 4.43399
21000 4.38992
21100 4.32241
21200 4.23948
21300 4.14379
21400 4.03112
21500 3.8908
21600 3.70896
21700 3.48914
21800 3.28629
21900 3.15572
22000 3.08746
22100 3.05448
22200 3.04614
22300 3.0632
22400 3.10817
22500 3.17273
22600 3.23615
22700 3.28233
22800 3.30853
22900 3.32097
23000 3.32779
23100 3.33562
23200 3.35083
23300 3.38237
23400 3.44271
23500 3.54519
23600 3.69802
23700 3.89943
23800 4.13706
23900 4.38935
24000 4.62517
24100 4.81029
24200 4.92265
24300 4.96243
24400 4.94693
24500 4.8986
24600 4.83549
24700 4.76874
24800 4.70195
24900 4.63336
25000 4.55762
25100 4.46583
25200 4.34727
25300 4.1948
25400 4.00944
25500 3.8018
25600 3.58883
25700 3.38881
25800 3.21691
25900 3.08169
26000 2.98565
26100 2.92742
26200 2.90437
26300 2.91555
26400 2.96473
26500 3.06262
26600 3.22457
26700 3.4562
26800 3.7324
26900 4.00312
27000 4.22776
27100 4.39429
27200 4.50904
27300 4.58101
27400 4.61521
27500 4.61274
27600 4.57288
27700 4.49479
27800 4.37873
27900 4.22709
28000 4.04569
28100 3.84497
28200 3.64027
28300 3.44988
28400 3.28924
28500 3.16654
28600 3.08275
28700 3.03491
28800 3.01895
28900 3.03091
29000 3.06742
29100 3.12692
29200 3.21237
29300 3.33153
29400 3.47829
29500 3.61895
29600 3.7364
29700 3.83899
29800 3.92851
29900 4.00153
30000 4.05608
30100 4.09167
30200 4.10937
30300 4.11415
30400 4.11465
30500 4.11731
30600 4.12239
30700 4.12795
30800 4.13403
30900 4.1453
31000 4.17202
31100 4.21427
31200 4.22641
31300 4.15033
31400 4.0099
31500 3.87539
31600 3.77243
31700 3.68903
31800 3.6104
31900 3.52807
32000 3.44005
32100 3.3518
32200 3.27358
32300 3.21048
32400 3.15975
32500 3.12492
32600 3.13835
32700 3.23967
32800 3.41412
32900 3.62641
33000 3.84686
33100 4.01428
33200 4.10891
33300 4.15471
33400 4.17063
33500 4.16416
33600 4.13754
33700 4.09052
33800 4.02021
33900 3.91996
34000 3.78099
34100 3.60826
34200 3.44642
34300 3.34155
34400 3.30121
34500 3.37138
34600 3.52137
34700 3.67409
34800 3.82239
34900 3.97808
35000 4.13644
35100 4.28368
35200 4.408
35300 4.50308
35400 4.56746
35500 4.60207
35600 4.60743
35700 4.58042
35800 4.51661
35900 4.4232
36000 4.32249
36100 4.22371
36200 4.1133
36300 3.98977
36400 3.87334
36500 3.78212
36600 3.7084
36700 3.6347
36800 3.55179
36900 3.45874
37000 3.36153
37100 3.26761
37200 3.18249
37300 3.10314
37400 3.02391
37500 2.95066
37600 2.89392
37700 2.85734
37800 2.83828
37900 2.83273
