# Time-averaged data for fix msdout
# TimeStep c_msdO[1]
100 10.7436
200 10.7644
300 10.8042
400 10.8703
500 10.9735
600 11.125
700 11.3254
800 11.5526
900 11.77
1000 11.9482
1100 12.0756
1200 12.1508
1300 12.1721
1400 12.1331
1500 12.0265
1600 11.8526
1700 11.6251
1800 11.37
1900 11.1153
2000 10.8799
2100 10.6719
2200 10.4942
2300 10.3472
2400 10.2273
2500 10.1286
2600 10.0462
2700 9.97834
2800 9.92711
2900 9.89748
3000 9.89264
3100 9.90775
3200 9.93122
3300 9.95404
3400 9.97457
3500 9.99499
3600 10.0169
3700 10.0416
3800 10.0716
3900 10.1087
4000 10.1495
4100 10.1854
4200 10.2084
4300 10.2112
4400 10.1863
4500 10.124
4600 10.0129
4700 9.84179
4800 9.61745
4900 9.38671
5000 9.20916
5100 9.10657
5200 9.06097
5300 9.05161
5400 9.07179
5500 9.12265
5600 9.20605
5700 9.32355
5800 9.47862
5900 9.67476
6000 9.90848
6100 10.1649
6200 10.4209
6300 10.6514
6400 10.8392
6500 10.979
6600 11.0621
6700 11.0779
6800 11.0332
6900 10.946
7000 10.8478
7100 10.7501
7200 10.6568
7300 10.566
7400 10.4747
7500 10.3872
7600 10.3173
7700 10.2765
7800 10.2672
7900 10.2838
8000 10.317
8100 10.3613
8200 10.4143
8300 10.4732
8400 10.5363
8500 10.6063
8600 10.6836
8700 10.7605
8800 10.8293
8900 10.8857
9000 10.9104
9100 10.8651
9200 10.7373
9300 10.557
9400 10.3544
9500 10.1481
9600 9.9548
9700 9.78549
9800 9.64445
9900 9.53669
10000 9.46597
10100 9.43071
10200 9.42789
10300 9.4546
10400 9.50691
10500 9.58095
10600 9.67631
10700 9.7825
10800 9.88551
10900 9.99263
11000 10.1357
11100 10.362
11200 10.7057
11300 11.182
11400 11.7633
11500 12.3804
11600 12.956
11700 13.4455
11800 13.8512
11900 14.2014
12000 14.5246
12100 14.8398
12200 15.1585
12300 15.487
12400 15.8295
12500 16.1907
12600 16.5798
