# Time-averaged data for fix msdoutX
# TimeStep c_msdO[2]
100 0.0941017
200 0.0965467
300 0.103213
400 0.116287
500 0.139691
600 0.17967
700 0.242452
800 0.331103
900 0.448659
1000 0.598564
1100 0.783697
1200 1.00446
1300 1.25568
1400 1.52715
1500 1.80783
1600 2.08993
1700 2.37026
1800 2.64944
1900 2.93049
2000 3.21757
2100 3.51464
2200 3.82465
2300 4.14881
2400 4.4857
2500 4.83027
2600 5.17489
2700 5.51368
2800 5.84605
2900 6.17687
3000 6.51464
3100 6.86979
3200 7.25421
3300 7.68187
3400 8.17023
3500 8.74237
3600 9.42884
3700 10.2652
3800 11.2787
3900 12.4628
4000 13.7526
4100 15.0261
4200 16.1449
4300 17.0163
4400 17.6296
4500 18.033
4600 18.2832
4700 18.4213
4800 18.4749
4900 18.4652
5000 18.4139
5100 18.3482
5200 18.3038
5300 18.3229
5400 18.4493
5500 18.7215
5600 19.1676
5700 19.7946
5800 20.5807
5900 21.475
6000 22.4092
6100 23.2983
6200 24.0523
6300 24.5949
6400 24.8865
6500 24.9227
6600 24.7311
6700 24.3631
6800 23.8881
6900 23.3749
7000 22.8688
7100 22.3849
7200 21.9233
7300 21.4905
7400 21.1055
7500 20.7956
7600 20.5755
7700 20.4324
7800 20.3377
7900 20.2568
8000 20.1561
8100 20.0137
8200 19.8232
8300 19.5934
8400 19.3419
8500 19.081
8600 18.8176
8700 18.5595
8800 18.3149
8900 18.0907
9000 17.8949
9100 17.7327
9200 17.6054
9300 17.5106
9400 17.4428
9500 17.3946
9600 17.3588
9700 17.3304
9800 17.3085
9900 17.2935
10000 17.286
10100 17.2878
10200 17.3052
10300 17.3494
10400 17.4362
10500 17.5794
10600 17.7839
10700 18.0329
10800 18.2904
10900 18.5103
11000 18.6504
11100 18.6871
11200 18.6219
11300 18.481
11400 18.3095
11500 18.1593
11600 18.0719
11700 18.0672
11800 18.1498
11900 18.3227
12000 18.5966
12100 18.9822
12200 19.4692
12300 20.0149
12400 20.5585
12500 21.0449
12600 21.4355
12700 21.7002
12800 21.815
12900 21.7628
13000 21.5421
13100 21.1859
13200 20.7692
13300 20.3752
13400 20.0513
13500 19.8125
13600 19.6608
13700 19.5842
13800 19.5628
13900 19.5758
14000 19.6074
14100 19.6432
14200 19.6739
14300 19.6892
14400 19.6749
14500 19.6129
14600 19.4811
14700 19.2552
14800 18.9195
14900 18.4845
15000 17.9844
15100 17.4444
15200 16.8662
15300 16.2889
15400 15.7948
15500 15.3306
15600 14.8103
15700 14.252
15800 13.7808
15900 13.5085
16000 13.4079
16100 13.4138
16200 13.4845
16300 13.5973
16400 13.7332
16500 13.8704
16600 13.9837
16700 14.0541
16800 14.0862
16900 14.1266
17000 14.2464
17100 14.4869
17200 14.8546
17300 15.3541
17400 15.996
17500 16.7707
17600 17.6205
17700 18.4663
17800 19.2491
17900 19.9396
18000 20.522
18100 20.9805
18200 21.2939
18300 21.4428
18400 21.4254
18500 21.2797
18600 21.081
18700 20.8885
18800 20.6895
18900 20.4462
19000 20.2277
19100 20.2225
19200 20.4608
19300 20.8175
19400 21.2894
19500 21.9284
19600 22.6225
19700 23.1628
19800 23.4277
19900 23.4039
20000 23.1285
20100 22.6471
20200 21.999
20300 21.2165
20400 20.3277
20500 19.3615
20600 18.3593
20700 17.394
20800 16.5755
20900 15.9984
21000 15.6765
21100 15.562
21200 15.6118
21300 15.8075
21400 16.1414
21500 16.5893
21600 17.1059
21700 17.6527
21800 18.2275
21900 18.875
22000 19.6679
22100 20.6429
22200 21.7521
22300 22.8967
22400 23.977
22500 24.9114
22600 25.6378
22700 26.1099
22800 26.2924
22900 26.166
23000 25.7372
23100 25.0517
23200 24.2163
23300 23.3937
23400 22.7284
23500 22.2711
23600 22.0034
23700 21.8989
23800 21.9315
23900 22.0606
24000 22.2206
24100 22.3369
24200 22.3532
24300 22.2346
24400 21.9668
24500 21.5514
24600 21.0059
24700 20.3661
24800 19.6865
24900 19.0273
25000 18.4343
25100 17.9358
25200 17.5425
25300 17.2523
25400 17.0544
25500 16.9302
