# Time-averaged data for fix msdoutZ
# TimeStep c_msdO[4]
100 38.9225
200 38.5671
300 37.9228
400 36.9805
500 35.8187
600 34.704
700 34.0171
800 33.9439
900 34.3789
1000 35.1474
1100 36.15
1200 37.3102
1300 38.5381
1400 39.7563
1500 40.9237
1600 42.0482
1700 43.1236
1800 44.105
1900 44.9147
2000 45.4944
2100 45.8394
2200 45.9928
2300 46.017
2400 45.968
2500 45.8893
2600 45.8151
2700 45.7681
2800 45.7581
2900 45.7765
3000 45.8014
3100 45.7971
3200 45.7101
3300 45.4784
3400 45.0609
3500 44.4628
3600 43.7406
3700 42.9744
3800 42.2305
3900 41.5487
4000 40.9507
4100 40.4616
4200 40.1274
4300 40.0144
4400 40.2052
4500 40.8309
4600 42.0968
4700 44.1299
4800 46.6017
4900 48.8073
5000 50.3414
5100 51.2507
5200 51.6692
5300 51.6787
5400 51.3481
5500 50.7742
5600 50.0818
5700 49.3829
5800 48.7469
5900 48.2038
6000 47.7648
6100 47.4344
6200 47.2047
6300 47.0137
6400 46.7389
6500 46.2861
6600 45.6439
6700 44.8525
6800 43.9579
6900 42.9984
7000 42.0132
7100 41.0536
7200 40.1941
7300 39.5501
7400 39.2669
7500 39.4734
7600 40.2349
7700 41.5359
7800 43.2555
7900 45.1546
8000 46.9373
8100 48.3743
8200 49.3683
8300 49.9271
8400 50.105
8500 49.9657
8600 49.5749
8700 49.0055
8800 48.3297
8900 47.6052
9000 46.8694
9100 46.1394
9200 45.4296
9300 44.7786
9400 44.254
9500 43.8847
9600 43.6256
9700 43.3997
9800 43.1418
9900 42.8179
10000 42.4318
10100 42.0168
10200 41.622
10300 41.3042
10400 41.1202
10500 41.1223
10600 41.363
10700 41.8947
10800 42.7677
10900 43.98
11000 45.4179
11100 46.8474
11200 48.0318
11300 48.9015
11400 49.506
11500 49.9088
11600 50.1611
11700 50.2979
11800 50.3227
11900 50.206
12000 49.9265
12100 49.4812
12200 48.8701
12300 48.0947
12400 47.1702
12500 46.1321
12600 45.0365
12700 43.954
12800 42.972
12900 42.1704
13000 41.5864
13100 41.2139
13200 41.0395
13300 41.0681
13400 41.3201
13500 41.8145
13600 42.5466
13700 43.4969
13800 44.6521
13900 45.98
14000 47.3976
14100 48.7592
14200 49.9004
14300 50.701
14400 51.1251
14500 51.2141
14600 51.0454
14700 50.693
14800 50.2089
14900 49.6333
15000 48.9894
15100 48.2905
15200 47.5359
15300 46.7053
15400 45.7589
15500 44.6772
15600 43.5269
15700 42.4358
15800 41.4943
15900 40.7261
16000 40.0795
16100 39.4626
16200 38.8045
16300 38.0926
16400 37.3941
16500 36.8515
16600 36.6533
16700 36.9747
16800 37.8857
16900 39.2957
17000 41.0124
17100 42.8364
17200 44.6088
17300 46.1694
17400 47.4045
17500 48.2768
17600 48.8092
17700 49.0465
17800 49.0426
17900 48.8593
18000 48.5649
18100 48.2249
18200 47.8905
18300 47.5604
18400 47.1848
18500 46.7778
18600 46.4075
18700 46.1043
18800 45.8793
18900 45.7105
19000 45.5143
19100 45.2111
19200 44.7854
19300 44.2689
19400 43.7099
19500 43.1609
19600 42.6747
19700 42.302
19800 42.0849
19900 42.0529
20000 42.2331
20100 42.6715
20200 43.448
20300 44.6406
20400 46.2056
20500 47.931
20600 49.5467
20700 50.8573
20800 51.7756
20900 52.2928
21000 52.4498
21100 52.3056
21200 51.921
21300 51.3384
21400 50.5743
21500 49.6145
21600 48.4241
21700 47.0271
21800 45.6293
21900 44.479
22000 43.6641
22100 43.1134
22200 42.7373
22300 42.5168
22400 42.4723
22500 42.5905
22600 42.8026
22700 43.0369
22800 43.267
22900 43.506
23000 43.7747
23100 44.0887
23200 44.4592
23300 44.9029
23400 45.4422
23500 46.0988
23600 46.8925
23700 47.8374
23800 48.9162
23900 50.0467
24000 51.0838
24100 51.8748
24200 52.3177
24300 52.3934
24400 52.1555
24500 51.686
24600 51.059
24700 50.3279
24800 49.5232
24900 48.6626
25000 47.7569
25100 46.8147
25200 45.8371
25300 44.829
25400 43.8174
25500 42.8555
25600 41.9972
25700 41.2815
25800 40.725
25900 40.326
26000 40.0729
26100 39.9453
26200 39.9237
26300 40.0029
26400 40.2066
26500 40.6058
26600 41.3285
26700 42.4906
26800 44.031
26900 45.6687
27000 47.1287
27100 48.3163
27200 49.2671
27300 50.0335
27400 50.6305
27500 51.0329
27600 51.1982
27700 51.0769
27800 50.628
27900 49.8286
28000 48.686
28100 47.2531
28200 45.6426
28300 44.0215
28400 42.5626
28500 41.3926
28600 40.5749
28700 40.1241
28800 40.0192
28900 40.2169
29000 40.6634
29100 41.313
29200 42.1699
29300 43.3106
29400 44.7681
29500 46.3444
29600 47.7337
29700 48.7751
29800 49.4708
29900 49.8861
30000 50.0823
30100 50.104
30200 49.9903
30300 49.7987
30400 49.6051
30500 49.4534
30600 49.3284
