# Time-averaged data for fix msdout
# TimeStep c_msdO[1]
100 8.43093
200 8.51972
300 8.69181
400 8.97513
500 9.40151
600 9.97525
700 10.6357
800 11.2844
900 11.8682
1000 12.4118
1100 12.9734
1200 13.5895
1300 14.2671
1400 15.0033
1500 15.7973
1600 16.6533
1700 17.5658
1800 18.5078
1900 19.4293
2000 20.2755
2100 21.0079
2200 21.6127
2300 22.0951
2400 22.4676
2500 22.7427
2600 22.9292
2700 23.0327
2800 23.0542
2900 22.9888
3000 22.8175
3100 22.4964
3200 21.9715
3300 21.2442
3400 20.4036
3500 19.5729
3600 18.8445
3700 18.2586
3800 17.8177
3900 17.5078
4000 17.3128
4100 17.223
4200 17.2411
4300 17.3848
4400 17.6905
4500 18.2346
4600 19.1437
4700 20.4896
4800 22.0795
4900 23.5241
5000 24.6159
5100 25.4036
5200 25.9804
5300 26.3923
5400 26.654
5500 26.7708
5600 26.7492
5700 26.5994
5800 26.3324
5900 25.9481
6000 25.4191
6100 24.6814
6200 23.656
6300 22.3364
6400 20.872
6500 19.4908
6600 18.343
6700 17.4561
6800 16.7959
6900 16.3254
7000 16.0248
7100 15.8912
7200 15.9294
7300 16.1469
7400 16.5526
7500 17.1644
7600 18.0087
7700 19.0908
7800 20.3529
7900 21.6693
8000 22.8995
8100 23.9454
8200 24.7694
8300 25.3766
8400 25.7887
8500 26.028
8600 26.1122
8700 26.0555
8800 25.8666
8900 25.5443
9000 25.0741
9100 24.4301
9200 23.5843
9300 22.5226
9400 21.271
9500 19.9222
9600 18.6278
9700 17.5191
9800 16.6473
9900 16.0022
10000 15.5549
10100 15.283
10200 15.1763
10300 15.2354
10400 15.4675
10500 15.8896
10600 16.5349
10700 17.4567
10800 18.702
10900 20.2209
11000 21.8022
11100 23.1968
11200 24.2838
11300 25.0783
11400 25.6471
11500 26.0397
11600 26.276
11700 26.3533
11800 26.2595
11900 25.9911
12000 25.5657
12100 25.0114
12200 24.3506
12300 23.5992
12400 22.7731
12500 21.8967
12600 21.0143
12700 20.1938
12800 19.5069
12900 18.9958
13000 18.6605
13100 18.4776
13200 18.4251
13300 18.4967
13400 18.7031
13500 19.0624
13600 19.5932
13700 20.3073
13800 21.2031
13900 22.2487
14000 23.3697
14100 24.4533
14200 25.381
14300 26.0688
14400 26.493
14500 26.6811
14600 26.6792
14700 26.5256
14800 26.2434
14900 25.8436
15000 25.327
15100 24.6836
15200 23.8891
15300 22.8933
15400 21.616
15500 20.0099
15600 18.2098
15700 16.5297
15800 15.221
15900 14.3328
16000 13.7722
16100 13.425
16200 13.2205
16300 13.1339
16400 13.1705
16500 13.3516
16600 13.7125
16700 14.3002
16800 15.1457
16900 16.225
17000 17.4657
17100 18.7832
17200 20.0952
17300 21.3124
17400 22.3669
17500 23.2335
17600 23.9215
17700 24.4523
17800 24.8478
17900 25.1267
18000 25.306
18100 25.4019
18200 25.4267
18300 25.3757
18400 25.2001
18500 24.842
18600 24.3017
18700 23.5988
18800 22.7682
18900 21.8753
19000 21.011
19100 20.2569
19200 19.6467
19300 19.1723
19400 18.813
19500 18.5542
19600 18.3903
19700 18.3212
19800 18.3516
19900 18.4905
20000 18.7563
20100 19.1867
20200 19.8423
20300 20.7809
20400 21.9936
20500 23.3669
20600 24.7368
20700 25.9703
20800 26.9944
20900 27.7831
21000 28.3361
21100 28.6619
21200 28.7685
21300 28.6575
21400 28.3188
21500 27.716
21600 26.7639
21700 25.3699
21800 23.656
21900 22.0453
22000 20.8755
22100 20.1065
22200 19.5685
22300 19.173
22400 18.8909
22500 18.7155
22600 18.6498
22700 18.6934
22800 18.8407
