# Time-averaged data for fix msdoutY
# TimeStep c_msdO[3]
100 55.9451
200 55.9447
300 55.944
400 55.9428
500 55.941
600 55.9384
700 55.9346
800 55.9299
900 55.9241
1000 55.917
1100 55.9083
1200 55.8973
1300 55.8831
1400 55.8647
1500 55.8407
1600 55.8096
1700 55.7697
1800 55.7187
1900 55.6537
2000 55.5712
2100 55.4661
2200 55.3323
2300 55.1619
2400 54.945
2500 54.6694
2600 54.3204
2700 53.8803
2800 53.329
2900 52.645
3000 51.8086
3100 50.8077
3200 49.6461
3300 48.3522
3400 46.9838
3500 45.621
3600 44.3439
3700 43.2091
3800 42.2391
3900 41.4254
4000 40.7399
4100 40.1489
4200 39.6233
4300 39.1401
4400 38.6791
4500 38.2206
4600 37.7398
4700 37.1904
4800 36.4768
4900 35.461
5000 34.0821
5100 32.4752
5200 30.8927
5300 29.5329
5400 28.447
5500 27.5786
5600 26.8479
5700 26.1933
5800 25.5742
5900 24.9634
6000 24.3407
6100 23.6895
6200 22.9964
6300 22.251
6400 21.4483
6500 20.5928
6600 19.7069
6700 18.8403
6800 18.0636
6900 17.4315
7000 16.9506
7100 16.5977
7200 16.3487
7300 16.1853
7400 16.0896
7500 16.0422
7600 16.0251
7700 16.0265
7800 16.0477
7900 16.1083
8000 16.2485
8100 16.5244
8200 16.9787
8300 17.5887
8400 18.2537
8500 18.8621
8600 19.3602
8700 19.753
8800 20.0654
8900 20.3184
9000 20.5239
9100 20.6887
9200 20.8169
9300 20.9115
9400 20.9745
9500 21.0062
9600 21.0055
9700 20.9699
9800 20.8956
9900 20.7791
10000 20.6195
10100 20.42
10200 20.1917
10300 19.9544
10400 19.7309
10500 19.5366
10600 19.3708
10700 19.2189
10800 19.0631
10900 18.889
11000 18.6854
11100 18.4429
11200 18.1514
11300 17.7991
11400 17.3727
11500 16.8589
11600 16.2482
11700 15.5422
11800 14.7606
11900 13.9438
12000 13.1456
12100 12.419
12200 11.8005
12300 11.303
12400 10.9175
12500 10.6244
12600 10.4041
12700 10.244
12800 10.1407
12900 10.0981
13000 10.1218
13100 10.2103
13200 10.3527
13300 10.532
13400 10.7322
13500 10.9426
13600 11.1573
13700 11.3746
13800 11.5948
13900 11.8181
14000 12.0436
14100 12.2661
14200 12.4751
14300 12.657
14400 12.7977
14500 12.8867
14600 12.9239
14700 12.9204
14800 12.8903
14900 12.844
15000 12.7872
15100 12.7211
15200 12.6441
