# Time-averaged data for fix msdoutZ
# TimeStep c_msdO[4]
100 16.0317
200 16.3411
300 16.8673
400 17.6274
500 18.6481
600 19.9412
700 21.4608
800 23.0878
900 24.6616
1000 26.0332
1100 27.0939
1200 27.8005
1300 28.2096
1400 28.4277
1500 28.525
1600 28.5266
1700 28.4357
1800 28.2468
1900 27.9485
2000 27.5241
2100 26.9563
2200 26.2411
2300 25.4063
2400 24.5241
2500 23.7033
2600 23.0582
2700 22.6587
2800 22.5095
2900 22.5724
3000 22.8032
3100 23.1719
3200 23.664
3300 24.2761
3400 25.0082
3500 25.8519
3600 26.7773
3700 27.7312
3800 28.6478
3900 29.4654
4000 30.1449
4100 30.6793
4200 31.0887
4300 31.4089
4400 31.6825
4500 31.953
4600 32.2592
4700 32.6188
4800 33.0235
4900 33.4441
5000 33.8427
5100 34.1881
5200 34.4626
5300 34.6597
5400 34.7852
5500 34.8525
5600 34.8755
5700 34.8636
5800 34.8288
5900 34.7784
6000 34.7219
6100 34.6664
6200 34.6156
6300 34.5685
6400 34.5177
6500 34.4485
6600 34.3392
6700 34.1587
6800 33.9171
6900 33.6788
7000 33.4689
7100 33.2631
7200 33.028
7300 32.745
7400 32.4143
7500 32.0516
7600 31.6852
7700 31.3565
7800 31.1252
7900 31.0691
8000 31.28
8100 31.8352
8200 32.7177
8300 33.7525
8400 34.6862
8500 35.3644
8600 35.7718
8700 35.9302
8800 35.8483
8900 35.5439
9000 35.0696
9100 34.5157
9200 33.9893
9300 33.5902
9400 33.3819
9500 33.3851
9600 33.5857
9700 33.9523
9800 34.4487
9900 35.0422
10000 35.6975
10100 36.3802
10200 37.0352
10300 37.5503
10400 37.7905
10500 37.6756
10600 37.2221
10700 36.5296
10800 35.7281
10900 34.9295
11000 34.2372
11100 33.7385
11200 33.4741
11300 33.4459
11400 33.6256
11500 33.9585
11600 34.3786
11700 34.8082
11800 35.1541
11900 35.3384
12000 35.3351
12100 35.1662
12200 34.8836
12300 34.5421
12400 34.1931
12500 33.8813
12600 33.6446
12700 33.5125
12800 33.5091
12900 33.6777
13000 34.0919
13100 34.7804
13200 35.6702
13300 36.6569
13400 37.6415
13500 38.5234
13600 39.196
13700 39.5416
13800 39.4287
13900 38.7227
14000 37.3499
14100 35.4549
14200 33.4729
14300 31.7225
14400 31.1707
14500 32.0232
14600 33.0607
14700 34.1795
14800 35.2204
14900 36.0319
15000 36.5594
15100 36.798
15200 36.7493
15300 36.4158
15400 35.8025
15500 34.9306
15600 33.8641
15700 32.7205
15800 31.6179
15900 30.5522
16000 29.5496
16100 29.759
16200 31.2696
16300 32.9862
16400 34.4589
16500 35.4381
16600 35.9853
16700 36.1756
16800 36.0497
16900 35.6365
17000 34.9755
17100 34.1388
17200 33.2484
17300 32.4849
17400 32.0167
17500 31.8606
17600 31.8759
17700 31.9957
17800 32.3655
17900 32.9368
18000 33.4211
18100 33.7281
18200 33.9175
18300 34.0755
18400 34.2642
18500 34.498
18600 34.7334
18700 34.9195
18800 35.0288
18900 35.0579
19000 35.0145
19100 34.9049
19200 34.7292
19300 34.4846
19400 34.1814
19500 33.8565
19600 33.5665
19700 33.3843
19800 33.3722
19900 33.5812
20000 34.0342
20100 34.6608
20200 35.2878
20300 35.7657
20400 36.0612
20500 36.2129
20600 36.2705
20700 36.2604
20800 36.1823
20900 36.0137
21000 35.7101
21100 35.2134
21200 34.5326
21300 33.8095
21400 33.0912
21500 32.6581
21600 33.1241
21700 33.7174
21800 34.1611
21900 34.548
22000 34.8782
22100 35.1197
22200 35.2654
22300 35.3313
22400 35.3371
22500 35.2985
22600 35.2244
22700 35.112
22800 34.9593
22900 34.7777
23000 34.5916
23100 34.435
23200 34.3177
23300 34.2356
23400 34.2196
23500 34.3366
23600 34.6381
23700 35.1113
23800 35.6629
23900 36.1619
24000 36.4957
24100 36.6026
24200 36.4622
24300 36.0828
24400 35.4918
24500 34.7327
24600 33.8754
24700 33.0256
24800 32.3325
24900 31.9485
25000 31.9427
25100 32.2516
25200 32.7573
25300 33.3636
25400 34.005
25500 34.6238
25600 35.1628
25700 35.573
25800 35.82
25900 35.8792
26000 35.741
26100 35.4114
26200 34.9119
26300 34.2979
26400 33.6693
26500 33.1604
26600 32.8931
26700 32.8901
26800 33.0429
26900 33.2192
27000 33.3612
27100 33.4531
27200 33.4895
27300 33.4704
27400 33.4042
27500 33.307
27600 33.2102
27700 33.1615
27800 33.2165
27900 33.4175
28000 33.755
28100 34.1488
28200 34.4891
28300 34.7051
28400 34.7946
28500 34.7764
28600 34.6651
28700 34.4766
28800 34.2355
28900 33.977
29000 33.7412
29100 33.5689
29200 33.5001
29300 33.5663
29400 33.7834
29500 34.1421
29600 34.6037
29700 35.1007
29800 35.557
29900 35.9078
30000 36.1051
30100 36.1152
30200 35.9334
30300 35.5976
30400 35.1929
30500 34.8378
30600 34.6377
30700 34.6363
30800 34.8189
30900 35.1297
31000 35.4742
31100 35.7447
31200 35.8713
31300 35.8413
31400 35.6734
31500 35.3917
31600 35.0143
31700 34.5681
31800 34.0942
31900 33.6458
32000 33.2869
32100 33.0788
32200 33.0687
32300 33.2789
32400 33.6984
32500 34.2813
32600 34.9507
32700 35.6244
32800 36.2173
32900 36.658
33000 36.8998
33100 36.9186
33200 36.7228
33300 36.3477
33400 35.8478
33500 35.2895
33600 34.7419
33700 34.2577
33800 33.8631
33900 33.5859
34000 33.4621
34100 33.5143
34200 33.7373
34300 34.1122
34400 34.6182
34500 35.2188
34600 35.8537
34700 36.4595
34800 36.9814
34900 37.3822
35000 37.6432
35100 37.7524
35200 37.6936
35300 37.4446
35400 36.9917
35500 36.3701
35600 35.6955
35700 35.1226
35800 34.7595
35900 34.6504
36000 34.7673
36100 35.0242
36200 35.3492
36300 35.6918
36400 36.0079
36500 36.2552
36600 36.4002
36700 36.418
36800 36.2899
36900 36.0081
37000 35.587
37100 35.0724
37200 34.5452
37300 34.0937
37400 33.7808
37500 33.6295
37600 33.6253
37700 33.7376
37800 33.9367
37900 34.1874
38000 34.4519
38100 34.6889
38200 34.8682
38300 34.9745
38400 35.005
38500 34.9821
38600 34.9809
38700 35.0648
38800 35.2278
38900 35.4323
39000 35.6475
39100 35.8515
39200 36.0287
39300 36.163
39400 36.2349
39500 36.221
39600 36.1004
39700 35.8693
39800 35.5581
39900 35.2213
40000 34.9244
40100 34.7096
40200 34.5856
40300 34.5395
40400 34.5486
40500 34.5934
40600 34.6485
40700 34.6885
40800 34.6923
40900 34.6464
41000 34.544
41100 34.3868
41200 34.1913
41300 33.992
41400 33.8417
41500 33.7879
41600 33.8586
41700 34.0716
41800 34.4416
41900 34.9497
42000 35.5316
42100 36.1116
42200 36.63
42300 37.0417
42400 37.3044
42500 37.3776
42600 37.2381
42700 36.8923
42800 36.3856
42900 35.7984
43000 35.2092
43100 34.6491
43200 34.1197
43300 33.6484
43400 33.3289
43500 33.2511
43600 33.3979
43700 33.6832
43800 34.04
43900 34.4277
44000 34.8041
44100 35.1181
44200 35.3282
44300 35.4069
44400 35.3479
44500 35.1641
44600 34.8876
44700 34.5567
44800 34.2132
44900 33.91
45000 33.7109
45100 33.6731
45200 33.8115
45300 34.0927
45400 34.4581
45500 34.8453
45600 35.1822
45700 35.3912
45800 35.4118
45900 35.2295
46000 34.8901
46100 34.4957
46200 34.1533
46300 33.9254
46400 33.8325
46500 33.8748
46600 34.0416
46700 34.3124
46800 34.6544
46900 35.0372
47000 35.4365
47100 35.828
47200 36.1697
47300 36.3893
47400 36.4058
47500 36.1774
47600 35.7385
47700 35.1747
47800 34.5674
47900 33.9731
48000 33.4258
48100 32.9545
48200 32.5969
48300 32.4033
48400 32.4208
48500 32.6784
48600 33.1707
48700 33.8655
48800 34.684
48900 35.5061
49000 36.1927
49100 36.6256
49200 36.7413
49300 36.55
49400 36.1298
